snapshot_date,product_id,warehouse_id,quantity_on_hand,quantity_reserved,reorder_point
2024-01-29,SKU0091,WH04,96,28,400
2024-01-29,SKU0097,WH04,790,146,400
2024-01-29,SKU0015,WH04,198,34,400
2024-01-29,SKU0027,WH02,626,89,250
2024-01-29,SKU0026,WH02,240,14,300
2024-01-29,SKU0059,WH02,139,11,500
2024-01-29,SKU0064,WH03,959,176,250
2024-01-29,SKU0012,WH02,80,11,300
2024-01-29,SKU0052,WH03,428,112,150
2024-01-29,SKU0087,WH01,284,67,300
2024-01-29,SKU0023,WH02,634,61,500
2024-01-29,SKU0050,WH03,308,84,150
2024-01-29,SKU0030,WH02,385,48,500
2024-01-29,SKU0044,WH05,253,64,200
2024-01-29,SKU0065,WH02,590,88,500
2024-01-29,SKU0083,WH02,147,40,400
2024-01-29,SKU0067,WH04,310,81,500
2024-01-29,SKU0005,WH01,628,70,200
2024-02-05,SKU0067,WH05,505,90,300
2024-02-05,SKU0067,WH02,211,66,250
2024-02-05,SKU0078,WH03,376,35,200
2024-02-05,SKU0039,WH03,923,223,200
2024-02-05,SKU0040,WH02,110,31,150
2024-02-05,SKU0006,WH04,216,69,500
2024-02-05,SKU0059,WH03,0,0,300
2024-02-05,SKU0068,WH05,303,77,500
2024-02-05,SKU0032,WH04,176,43,200
2024-02-05,SKU0013,WH01,144,35,100
2024-02-05,SKU0020,WH05,22,6,500
2024-02-05,SKU0039,WH04,91,7,300
2024-02-05,SKU0063,WH05,1156,190,500
2024-02-05,SKU0012,WH02,1816,578,200
2024-02-05,SKU0028,WH05,351,31,500
2024-02-05,SKU0099,WH03,182,44,400
2024-02-05,SKU0084,WH01,159,16,250
2024-02-05,SKU0010,WH04,1119,217,200
2024-02-05,SKU0035,WH04,2926,280,250
2024-02-05,SKU0095,WH02,958,315,500
2024-02-05,SKU0045,WH04,600,190,500
2024-02-05,SKU0071,WH02,1078,284,200
2024-02-05,SKU0033,WH01,349,114,500
2024-02-05,SKU0080,WH01,500,71,200
2024-02-05,SKU0036,WH02,279,35,100
2024-02-05,SKU0011,WH05,519,37,500
2024-02-05,SKU0077,WH01,829,158,200
2024-02-05,SKU0088,WH05,1283,308,250
2024-02-05,SKU0044,WH03,101,35,300
2024-02-05,SKU0072,WH05,348,23,300
2024-02-05,SKU0055,WH03,0,0,200
2024-02-05,SKU0062,WH01,206,47,150
2024-02-05,SKU0018,WH05,0,0,250
2024-02-05,SKU0033,WH02,754,252,250
2024-02-05,SKU0041,WH01,90,15,200
2024-02-05,SKU0090,WH03,8,1,300
2024-02-05,SKU0017,WH01,136,44,200
2024-02-05,SKU0086,WH02,283,49,500
2024-02-05,SKU0031,WH05,365,59,100
2024-02-05,SKU0096,WH04,705,41,150
2024-02-05,SKU0007,WH05,102,30,250
2024-02-05,SKU0002,WH02,65,12,300
2024-02-05,SKU0083,WH05,284,94,250
2024-02-05,SKU0014,WH04,911,189,500
2024-02-05,SKU0010,WH02,331,52,100
2024-02-05,SKU0052,WH04,39,7,400
2024-02-05,SKU0081,WH05,1421,246,150
2024-02-05,SKU0049,WH03,361,57,100
2024-02-05,SKU0072,WH01,514,100,200
2024-02-05,SKU0078,WH02,324,109,400
2024-02-05,SKU0005,WH03,375,114,250
2024-02-05,SKU0018,WH01,1544,303,250
2024-02-05,SKU0044,WH02,0,0,150
2024-02-05,SKU0056,WH02,0,0,300
2024-02-05,SKU0015,WH02,339,109,500
2024-02-05,SKU0076,WH01,497,66,250
2024-02-05,SKU0079,WH05,349,74,400
2024-02-05,SKU0023,WH04,100,28,150
2024-02-05,SKU0017,WH05,0,0,500
2024-02-05,SKU0035,WH03,450,88,300
2024-02-05,SKU0055,WH05,21,5,400
2024-02-05,SKU0075,WH04,58,12,500
2024-02-05,SKU0023,WH05,1258,306,400
2024-02-05,SKU0024,WH05,298,92,500
2024-02-05,SKU0025,WH05,562,120,300
2024-02-05,SKU0036,WH01,1638,183,400
2024-02-05,SKU0085,WH05,0,0,100
2024-02-05,SKU0091,WH02,448,30,250
2024-02-05,SKU0092,WH01,223,67,100
2024-02-05,SKU0011,WH03,1366,294,500
2024-02-05,SKU0082,WH03,1029,74,500
2024-02-05,SKU0066,WH05,127,22,500
2024-02-05,SKU0063,WH04,686,234,250
2024-02-05,SKU0098,WH04,0,0,100
2024-02-05,SKU0026,WH05,215,23,100
2024-02-05,SKU0078,WH04,76,13,150
2024-02-05,SKU0084,WH02,0,0,400
2024-02-05,SKU0008,WH01,954,186,500
2024-02-05,SKU0077,WH04,141,17,250
2024-02-05,SKU0012,WH05,68,15,150
2024-02-05,SKU0008,WH02,174,43,400
2024-02-05,SKU0051,WH02,80,15,150
2024-02-05,SKU0062,WH04,337,88,150
2024-02-05,SKU0015,WH05,105,8,400
2024-02-05,SKU0049,WH01,780,130,500
2024-02-05,SKU0052,WH02,911,282,400
2024-02-05,SKU0095,WH05,0,0,200
2024-02-05,SKU0043,WH02,154,34,300
2024-02-05,SKU0049,WH05,149,45,150
2024-02-05,SKU0069,WH01,225,57,300
2024-02-05,SKU0080,WH03,477,139,100
2024-02-05,SKU0093,WH02,134,37,250
2024-02-05,SKU0026,WH03,302,98,150
2024-02-05,SKU0014,WH03,128,41,200
2024-02-05,SKU0057,WH05,1112,84,200
2024-02-05,SKU0030,WH01,1299,177,400
2024-02-05,SKU0069,WH04,222,70,100
2024-02-05,SKU0046,WH03,93,24,250
2024-02-05,SKU0068,WH03,1024,331,500
2024-02-05,SKU0035,WH02,438,94,500
2024-02-12,SKU0075,WH04,726,144,100
2024-02-12,SKU0071,WH04,70,23,200
2024-02-12,SKU0009,WH04,45,10,500
2024-02-12,SKU0096,WH02,146,8,500
2024-02-12,SKU0060,WH01,464,145,400
2024-02-12,SKU0040,WH03,183,21,250
2024-02-12,SKU0096,WH03,537,161,150
2024-02-12,SKU0043,WH02,403,29,400
2024-02-12,SKU0052,WH01,313,55,500
2024-02-12,SKU0049,WH03,235,29,100
2024-02-12,SKU0002,WH05,304,92,300
2024-02-12,SKU0052,WH02,78,25,500
2024-02-12,SKU0072,WH02,0,0,500
2024-02-12,SKU0045,WH04,0,0,250
2024-02-12,SKU0058,WH03,530,126,400
2024-02-12,SKU0042,WH02,873,219,500
2024-02-12,SKU0091,WH05,0,0,100
2024-02-12,SKU0007,WH05,20,6,500
2024-02-12,SKU0071,WH01,230,58,100
2024-02-12,SKU0003,WH03,396,95,400
2024-02-12,SKU0084,WH03,0,0,300
2024-02-12,SKU0016,WH03,107,23,250
2024-02-12,SKU0014,WH05,210,36,150
2024-02-12,SKU0083,WH02,203,13,100
2024-02-12,SKU0091,WH04,0,0,400
2024-02-12,SKU0002,WH01,706,198,150
2024-02-12,SKU0034,WH02,244,44,400
2024-02-12,SKU0092,WH05,226,28,500
2024-02-12,SKU0034,WH05,148,17,150
2024-02-12,SKU0075,WH05,238,34,150
2024-02-12,SKU0061,WH02,94,32,300
2024-02-12,SKU0094,WH04,0,0,400
2024-02-12,SKU0093,WH04,382,75,400
2024-02-12,SKU0005,WH02,0,0,150
2024-02-12,SKU0017,WH02,0,0,150
2024-02-12,SKU0019,WH03,66,15,400
2024-02-12,SKU0016,WH02,239,82,300
2024-02-12,SKU0075,WH03,0,0,200
2024-02-12,SKU0085,WH05,839,292,300
2024-02-12,SKU0027,WH04,0,0,250
2024-02-12,SKU0058,WH01,198,20,200
2024-02-12,SKU0020,WH01,716,248,200
2024-02-12,SKU0007,WH04,363,41,100
2024-02-12,SKU0021,WH05,128,22,250
2024-02-12,SKU0044,WH02,1035,284,500
2024-02-12,SKU0061,WH05,508,177,400
2024-02-12,SKU0085,WH01,977,206,250
2024-02-12,SKU0091,WH02,0,0,100
2024-02-12,SKU0039,WH02,0,0,150
2024-02-12,SKU0034,WH01,826,157,400
2024-02-12,SKU0062,WH03,0,0,200
2024-02-12,SKU0070,WH05,96,23,250
2024-02-12,SKU0100,WH04,115,37,150
2024-02-12,SKU0018,WH04,27,8,100
2024-02-12,SKU0032,WH03,317,105,250
2024-02-12,SKU0043,WH05,400,83,150
2024-02-12,SKU0050,WH05,409,130,300
2024-02-12,SKU0046,WH03,1123,269,100
2024-02-12,SKU0041,WH03,1033,224,250
2024-02-12,SKU0070,WH03,237,33,150
2024-02-12,SKU0011,WH02,315,99,300
2024-02-12,SKU0015,WH01,45,4,150
2024-02-12,SKU0056,WH05,0,0,150
2024-02-12,SKU0040,WH02,669,85,300
2024-02-12,SKU0077,WH05,349,62,150
2024-02-12,SKU0097,WH05,1184,119,200
2024-02-12,SKU0095,WH01,82,11,400
2024-02-12,SKU0088,WH03,341,38,400
2024-02-12,SKU0076,WH03,856,187,100
2024-02-12,SKU0008,WH01,107,28,200
2024-02-12,SKU0041,WH01,1398,401,100
2024-02-12,SKU0097,WH03,142,31,150
2024-02-12,SKU0018,WH01,0,0,500
2024-02-12,SKU0011,WH01,773,119,200
2024-02-12,SKU0064,WH01,0,0,500
2024-02-12,SKU0049,WH02,1797,203,200
2024-02-12,SKU0048,WH04,176,26,200
2024-02-12,SKU0025,WH05,432,102,300
2024-02-12,SKU0075,WH02,495,117,250
2024-02-12,SKU0050,WH04,1056,323,400
2024-02-12,SKU0022,WH01,667,78,150
2024-02-12,SKU0002,WH03,274,61,200
2024-02-12,SKU0044,WH03,2303,327,400
2024-02-12,SKU0078,WH05,132,10,200
2024-02-12,SKU0017,WH03,481,36,300
2024-02-12,SKU0053,WH04,0,0,250
2024-02-12,SKU0050,WH03,0,0,200
2024-02-12,SKU0099,WH03,0,0,200
2024-02-12,SKU0095,WH02,264,44,300
2024-02-12,SKU0054,WH01,340,112,200
2024-02-12,SKU0029,WH05,779,129,200
2024-02-12,SKU0051,WH05,74,16,250
2024-02-12,SKU0005,WH04,885,174,300
2024-02-12,SKU0025,WH02,156,43,400
2024-02-12,SKU0070,WH02,726,223,500
2024-02-12,SKU0007,WH01,695,118,250
2024-02-12,SKU0059,WH03,266,44,250
2024-02-12,SKU0086,WH02,812,252,250
2024-02-12,SKU0093,WH02,438,61,500
2024-02-12,SKU0003,WH02,133,28,400
2024-02-19,SKU0044,WH01,329,66,200
2024-02-19,SKU0069,WH02,710,196,100
2024-02-19,SKU0068,WH05,61,11,150
2024-02-19,SKU0048,WH05,557,51,400
2024-02-19,SKU0005,WH04,157,47,500
2024-02-19,SKU0028,WH01,0,0,500
2024-02-19,SKU0048,WH04,216,48,400
2024-02-19,SKU0029,WH01,204,20,500
2024-02-19,SKU0055,WH01,238,38,100
2024-02-19,SKU0100,WH03,678,106,500
2024-02-19,SKU0046,WH02,295,80,400
2024-02-19,SKU0069,WH05,267,22,250
2024-02-19,SKU0086,WH01,0,0,400
2024-02-19,SKU0054,WH01,0,0,100
2024-02-19,SKU0041,WH04,940,195,400
2024-02-19,SKU0066,WH01,563,141,500
2024-02-19,SKU0001,WH03,1313,306,500
2024-02-19,SKU0082,WH04,27,6,500
2024-02-19,SKU0056,WH05,543,37,200
2024-02-19,SKU0048,WH01,0,0,250
2024-02-19,SKU0091,WH03,230,70,150
2024-02-19,SKU0055,WH02,456,113,500
2024-02-19,SKU0028,WH02,0,0,100
2024-02-19,SKU0041,WH05,0,0,400
2024-02-19,SKU0096,WH03,751,78,500
2024-02-19,SKU0032,WH04,147,24,250
2024-02-19,SKU0022,WH01,61,5,100
2024-02-19,SKU0016,WH02,128,12,150
2024-02-19,SKU0027,WH04,558,146,150
2024-02-19,SKU0049,WH03,338,62,400
2024-02-19,SKU0050,WH02,0,0,150
2024-02-19,SKU0030,WH01,432,83,300
2024-02-19,SKU0047,WH03,68,4,100
2024-02-19,SKU0015,WH05,788,155,200
2024-02-19,SKU0092,WH05,1000,307,100
2024-02-19,SKU0056,WH03,701,214,500
2024-02-19,SKU0001,WH02,476,123,200
2024-02-19,SKU0100,WH01,447,31,100
2024-02-19,SKU0094,WH03,115,36,200
2024-02-19,SKU0067,WH05,0,0,500
2024-02-19,SKU0073,WH02,1552,137,100
2024-02-19,SKU0086,WH02,1131,223,250
2024-02-19,SKU0062,WH05,1250,401,100
2024-02-19,SKU0006,WH02,288,80,250
2024-02-19,SKU0049,WH02,753,221,100
2024-02-19,SKU0077,WH03,295,22,250
2024-02-19,SKU0059,WH03,842,165,400
2024-02-19,SKU0035,WH01,1096,382,400
2024-02-19,SKU0032,WH02,148,17,400
2024-02-19,SKU0012,WH01,1006,144,500
2024-02-19,SKU0029,WH02,946,104,300
2024-02-19,SKU0070,WH04,318,86,250
2024-02-19,SKU0019,WH02,0,0,200
2024-02-19,SKU0048,WH02,31,10,400
2024-02-19,SKU0061,WH02,1159,240,300
2024-02-19,SKU0036,WH05,148,41,300
2024-02-19,SKU0052,WH01,715,49,200
2024-02-19,SKU0051,WH04,1975,627,500
2024-02-19,SKU0067,WH02,168,22,500
2024-02-19,SKU0003,WH02,115,23,250
2024-02-19,SKU0022,WH03,59,8,400
2024-02-19,SKU0013,WH02,111,22,400
2024-02-19,SKU0050,WH04,137,38,150
2024-02-19,SKU0094,WH02,0,0,200
2024-02-19,SKU0046,WH05,187,28,200
2024-02-19,SKU0026,WH04,0,0,400
2024-02-19,SKU0057,WH01,310,93,500
2024-02-19,SKU0073,WH03,0,0,500
2024-02-19,SKU0073,WH05,213,60,100
2024-02-19,SKU0010,WH05,61,9,400
2024-02-19,SKU0012,WH04,208,62,150
2024-02-19,SKU0085,WH03,64,18,250
2024-02-19,SKU0056,WH02,0,0,200
2024-02-19,SKU0041,WH03,395,125,250
2024-02-19,SKU0008,WH01,0,0,150
2024-02-19,SKU0017,WH05,1555,115,300
2024-02-19,SKU0042,WH02,717,145,500
2024-02-19,SKU0064,WH01,861,55,250
2024-02-19,SKU0035,WH03,305,103,400
2024-02-19,SKU0089,WH02,61,15,250
2024-02-19,SKU0053,WH03,375,32,150
2024-02-19,SKU0093,WH01,0,0,150
2024-02-19,SKU0006,WH03,545,115,400
2024-02-19,SKU0088,WH04,531,185,300
2024-02-19,SKU0043,WH04,347,40,250
2024-02-19,SKU0077,WH01,998,341,100
2024-02-19,SKU0020,WH02,152,40,150
2024-02-19,SKU0052,WH05,3347,701,400
2024-02-19,SKU0057,WH02,235,14,100
2024-02-19,SKU0009,WH04,1815,232,150
2024-02-19,SKU0022,WH05,18,2,200
2024-02-19,SKU0064,WH02,113,14,100
2024-02-19,SKU0037,WH05,169,37,400
2024-02-19,SKU0090,WH03,166,26,100
2024-02-19,SKU0083,WH03,785,89,250
2024-02-19,SKU0096,WH01,340,107,500
2024-02-19,SKU0008,WH03,265,38,150
2024-02-19,SKU0088,WH02,894,129,200
2024-02-19,SKU0091,WH01,629,118,300
2024-02-19,SKU0064,WH03,388,24,150
2024-02-26,SKU0002,WH04,71,20,300
2024-02-26,SKU0076,WH01,579,176,250
2024-02-26,SKU0089,WH04,491,90,100
2024-02-26,SKU0006,WH05,615,153,100
2024-02-26,SKU0010,WH05,0,0,300
2024-02-26,SKU0073,WH02,44,15,250
2024-02-26,SKU0098,WH01,560,90,500
2024-02-26,SKU0043,WH02,262,61,100
2024-02-26,SKU0068,WH05,0,0,200
2024-02-26,SKU0030,WH01,0,0,100
2024-02-26,SKU0068,WH01,0,0,100
2024-02-26,SKU0025,WH02,287,92,150
2024-02-26,SKU0073,WH03,0,0,400
2024-02-26,SKU0067,WH04,0,0,200
2024-02-26,SKU0032,WH04,351,39,200
2024-02-26,SKU0003,WH01,302,60,200
2024-02-26,SKU0053,WH01,300,33,250
2024-02-26,SKU0004,WH05,484,136,250
2024-02-26,SKU0047,WH05,83,4,250
2024-02-26,SKU0028,WH02,615,176,250
2024-02-26,SKU0054,WH02,117,39,400
2024-02-26,SKU0091,WH01,357,111,500
2024-02-26,SKU0015,WH05,0,0,250
2024-02-26,SKU0096,WH05,944,265,500
2024-02-26,SKU0085,WH05,61,12,100
2024-02-26,SKU0039,WH02,235,72,400
2024-02-26,SKU0034,WH04,1298,421,100
2024-02-26,SKU0034,WH05,566,78,200
2024-02-26,SKU0095,WH04,782,249,250
2024-02-26,SKU0057,WH05,146,29,400
2024-02-26,SKU0028,WH04,0,0,500
2024-02-26,SKU0063,WH05,1191,363,250
2024-02-26,SKU0077,WH03,1015,308,100
2024-02-26,SKU0079,WH05,337,57,100
2024-02-26,SKU0084,WH02,165,13,150
2024-02-26,SKU0099,WH05,338,85,300
2024-02-26,SKU0048,WH01,108,18,100
2024-02-26,SKU0003,WH04,108,6,100
2024-02-26,SKU0085,WH02,424,138,150
2024-02-26,SKU0062,WH04,836,186,150
2024-02-26,SKU0036,WH02,227,36,400
2024-02-26,SKU0089,WH03,28,5,500
2024-02-26,SKU0016,WH05,638,182,400
2024-02-26,SKU0047,WH03,46,4,400
2024-02-26,SKU0095,WH02,264,18,400
2024-02-26,SKU0095,WH01,134,17,150
2024-02-26,SKU0059,WH02,209,29,200
2024-02-26,SKU0090,WH05,44,14,250
2024-02-26,SKU0075,WH01,0,0,250
2024-02-26,SKU0016,WH04,78,17,500
2024-02-26,SKU0085,WH03,248,58,500
2024-02-26,SKU0008,WH01,0,0,200
2024-02-26,SKU0089,WH05,425,91,300
2024-02-26,SKU0053,WH05,242,50,150
2024-02-26,SKU0045,WH05,498,103,500
2024-02-26,SKU0048,WH02,357,41,250
2024-02-26,SKU0023,WH03,1934,204,200
2024-02-26,SKU0097,WH04,0,0,250
2024-02-26,SKU0025,WH05,86,25,400
2024-02-26,SKU0066,WH01,565,50,500
2024-02-26,SKU0070,WH02,496,150,100
2024-02-26,SKU0097,WH03,28,4,200
2024-02-26,SKU0093,WH02,1221,136,100
2024-02-26,SKU0057,WH03,0,0,250
2024-02-26,SKU0093,WH01,278,55,300
2024-02-26,SKU0036,WH04,465,159,400
2024-02-26,SKU0081,WH01,164,20,200
2024-02-26,SKU0038,WH03,190,37,250
2024-02-26,SKU0060,WH04,324,89,300
2024-02-26,SKU0062,WH02,978,322,200
2024-02-26,SKU0035,WH03,137,9,500
2024-02-26,SKU0059,WH03,0,0,250
2024-02-26,SKU0053,WH03,601,113,100
2024-02-26,SKU0046,WH05,650,139,400
2024-02-26,SKU0086,WH05,542,75,150
2024-02-26,SKU0078,WH01,836,171,150
2024-02-26,SKU0014,WH03,1365,451,500
2024-02-26,SKU0042,WH01,1033,359,300
2024-02-26,SKU0035,WH04,146,13,200
2024-02-26,SKU0030,WH03,0,0,250
2024-02-26,SKU0044,WH04,1100,239,400
2024-02-26,SKU0032,WH01,395,130,200
2024-02-26,SKU0075,WH04,450,155,400
2024-02-26,SKU0062,WH05,0,0,100
2024-02-26,SKU0070,WH04,76,25,500
2024-02-26,SKU0092,WH03,279,95,400
2024-02-26,SKU0007,WH05,328,27,250
2024-02-26,SKU0001,WH01,348,34,250
2024-02-26,SKU0070,WH05,0,0,250
2024-02-26,SKU0019,WH04,248,60,400
2024-02-26,SKU0082,WH05,415,63,100
2024-02-26,SKU0005,WH01,1008,136,400
2024-02-26,SKU0056,WH02,45,6,100
2024-02-26,SKU0082,WH02,95,26,200
2024-02-26,SKU0032,WH05,533,169,150
2024-02-26,SKU0012,WH04,117,35,300
2024-02-26,SKU0055,WH03,346,31,250
2024-02-26,SKU0039,WH01,1170,227,300
2024-02-26,SKU0035,WH05,0,0,300
2024-02-26,SKU0082,WH03,504,83,200
2024-03-04,SKU0015,WH05,1269,360,500
2024-03-04,SKU0056,WH04,186,57,400
2024-03-04,SKU0042,WH05,319,36,500
2024-03-04,SKU0025,WH02,313,18,250
2024-03-04,SKU0073,WH02,2595,782,100
2024-03-04,SKU0014,WH03,1016,216,200
2024-03-04,SKU0058,WH05,160,15,200
2024-03-04,SKU0017,WH01,688,122,250
2024-03-04,SKU0011,WH05,0,0,500
2024-03-04,SKU0053,WH02,780,238,150
2024-03-04,SKU0027,WH05,140,28,250
2024-03-04,SKU0061,WH05,697,165,150
2024-03-04,SKU0045,WH03,276,86,500
2024-03-04,SKU0018,WH04,418,63,400
2024-03-04,SKU0054,WH02,319,37,100
2024-03-04,SKU0094,WH02,379,30,150
2024-03-04,SKU0037,WH04,601,145,250
2024-03-04,SKU0037,WH01,1508,390,250
2024-03-04,SKU0066,WH04,245,61,300
2024-03-04,SKU0088,WH05,45,3,100
2024-03-04,SKU0043,WH05,311,53,500
2024-03-04,SKU0003,WH02,204,50,250
2024-03-04,SKU0062,WH02,817,42,200
2024-03-04,SKU0014,WH04,0,0,400
2024-03-04,SKU0015,WH01,139,47,500
2024-03-04,SKU0046,WH02,69,20,400
2024-03-04,SKU0084,WH01,1017,320,200
2024-03-04,SKU0036,WH02,968,257,150
2024-03-04,SKU0051,WH02,378,120,400
2024-03-04,SKU0024,WH05,32,7,300
2024-03-04,SKU0046,WH03,20,5,300
2024-03-04,SKU0082,WH01,0,0,150
2024-03-04,SKU0042,WH01,430,41,300
2024-03-04,SKU0100,WH01,200,44,250
2024-03-04,SKU0060,WH03,0,0,250
2024-03-04,SKU0020,WH02,565,143,150
2024-03-04,SKU0063,WH02,320,94,300
2024-03-04,SKU0052,WH03,695,173,300
2024-03-04,SKU0012,WH01,188,53,500
2024-03-04,SKU0072,WH02,112,20,400
2024-03-04,SKU0052,WH01,838,237,250
2024-03-04,SKU0039,WH04,76,14,150
2024-03-04,SKU0091,WH01,210,24,100
2024-03-04,SKU0067,WH01,305,47,300
2024-03-04,SKU0029,WH03,0,0,100
2024-03-04,SKU0017,WH03,72,4,300
2024-03-04,SKU0097,WH04,408,39,250
2024-03-04,SKU0066,WH03,789,114,400
2024-03-04,SKU0085,WH02,864,76,200
2024-03-04,SKU0051,WH01,396,74,200
2024-03-04,SKU0087,WH05,1760,359,500
2024-03-04,SKU0048,WH05,732,248,400
2024-03-04,SKU0076,WH02,107,11,300
2024-03-04,SKU0064,WH01,354,68,300
2024-03-04,SKU0070,WH03,249,48,100
2024-03-04,SKU0097,WH01,423,54,250
2024-03-04,SKU0047,WH01,411,81,100
2024-03-04,SKU0038,WH05,636,82,400
2024-03-04,SKU0059,WH02,553,69,100
2024-03-04,SKU0089,WH01,1109,106,300
2024-03-04,SKU0048,WH03,387,58,500
2024-03-04,SKU0013,WH02,197,59,400
2024-03-04,SKU0087,WH04,161,15,500
2024-03-04,SKU0052,WH04,1,0,250
2024-03-04,SKU0050,WH04,459,63,200
2024-03-04,SKU0058,WH02,1401,218,200
2024-03-04,SKU0001,WH05,1092,359,300
2024-03-04,SKU0009,WH01,483,50,100
2024-03-04,SKU0098,WH04,2265,411,400
2024-03-04,SKU0054,WH01,551,78,150
2024-03-04,SKU0056,WH01,262,74,500
2024-03-04,SKU0076,WH05,0,0,100
2024-03-04,SKU0036,WH01,494,82,400
2024-03-04,SKU0015,WH03,843,130,400
2024-03-04,SKU0009,WH02,1365,452,150
2024-03-04,SKU0003,WH05,297,86,300
2024-03-04,SKU0085,WH03,306,67,400
2024-03-04,SKU0014,WH02,215,44,400
2024-03-04,SKU0076,WH04,148,44,100
2024-03-04,SKU0023,WH01,101,11,500
2024-03-04,SKU0033,WH01,681,117,500
2024-03-04,SKU0095,WH05,123,25,200
2024-03-04,SKU0068,WH03,110,33,250
2024-03-04,SKU0084,WH05,47,11,250
2024-03-04,SKU0032,WH02,628,88,400
2024-03-04,SKU0023,WH05,678,79,150
2024-03-04,SKU0020,WH01,0,0,150
2024-03-04,SKU0012,WH05,93,5,400
2024-03-04,SKU0047,WH03,0,0,150
2024-03-04,SKU0062,WH03,249,54,150
2024-03-04,SKU0093,WH05,104,35,150
2024-03-04,SKU0069,WH04,662,181,250
2024-03-04,SKU0073,WH03,1442,418,500
2024-03-04,SKU0012,WH02,234,68,150
2024-03-04,SKU0079,WH03,0,0,150
2024-03-04,SKU0095,WH01,202,67,150
2024-03-04,SKU0088,WH03,678,182,100
2024-03-04,SKU0028,WH05,351,39,250
2024-03-04,SKU0014,WH05,778,252,500
2024-03-04,SKU0002,WH03,0,0,200
2024-03-11,SKU0018,WH05,74,5,150
2024-03-11,SKU0082,WH03,112,9,300
2024-03-11,SKU0073,WH03,704,185,100
2024-03-11,SKU0062,WH03,31,10,250
2024-03-11,SKU0011,WH04,494,167,200
2024-03-11,SKU0099,WH01,0,0,250
2024-03-11,SKU0028,WH02,1382,119,150
2024-03-11,SKU0003,WH04,1094,118,300
2024-03-11,SKU0034,WH01,721,64,400
2024-03-11,SKU0030,WH02,76,6,500
2024-03-11,SKU0014,WH01,0,0,400
2024-03-11,SKU0057,WH03,685,164,500
2024-03-11,SKU0054,WH01,626,35,300
2024-03-11,SKU0032,WH05,370,55,250
2024-03-11,SKU0082,WH05,244,53,100
2024-03-11,SKU0084,WH01,418,94,400
2024-03-11,SKU0085,WH02,378,55,250
2024-03-11,SKU0016,WH04,667,145,300
2024-03-11,SKU0049,WH03,108,34,400
2024-03-11,SKU0056,WH05,408,50,400
2024-03-11,SKU0048,WH04,99,24,100
2024-03-11,SKU0015,WH02,254,32,250
2024-03-11,SKU0069,WH04,1469,250,500
2024-03-11,SKU0085,WH04,507,166,250
2024-03-11,SKU0075,WH02,500,110,150
2024-03-11,SKU0032,WH04,0,0,500
2024-03-11,SKU0006,WH03,512,145,250
2024-03-11,SKU0077,WH04,2530,254,250
2024-03-11,SKU0046,WH02,948,81,300
2024-03-11,SKU0086,WH03,0,0,100
2024-03-11,SKU0097,WH03,523,40,400
2024-03-11,SKU0031,WH02,326,109,500
2024-03-11,SKU0009,WH05,112,26,500
2024-03-11,SKU0043,WH03,1135,96,200
2024-03-11,SKU0090,WH01,445,97,100
2024-03-11,SKU0079,WH04,0,0,300
2024-03-11,SKU0028,WH04,1600,526,400
2024-03-11,SKU0008,WH01,370,110,150
2024-03-11,SKU0093,WH02,513,100,150
2024-03-11,SKU0097,WH04,0,0,500
2024-03-11,SKU0042,WH01,919,98,400
2024-03-11,SKU0098,WH02,53,8,150
2024-03-11,SKU0033,WH03,1008,144,200
2024-03-11,SKU0006,WH04,194,60,150
2024-03-11,SKU0035,WH02,307,72,300
2024-03-11,SKU0076,WH02,110,28,100
2024-03-11,SKU0096,WH05,185,26,400
2024-03-11,SKU0100,WH03,339,111,200
2024-03-11,SKU0040,WH02,642,37,300
2024-03-11,SKU0086,WH04,515,95,200
2024-03-11,SKU0031,WH01,20,3,400
2024-03-11,SKU0027,WH01,929,280,300
2024-03-11,SKU0011,WH03,297,18,250
2024-03-11,SKU0089,WH05,0,0,100
2024-03-11,SKU0005,WH01,1061,211,300
2024-03-11,SKU0056,WH04,892,214,250
2024-03-11,SKU0087,WH03,1270,80,150
2024-03-11,SKU0083,WH04,349,103,500
2024-03-11,SKU0017,WH02,397,91,400
2024-03-11,SKU0060,WH02,287,94,200
2024-03-11,SKU0002,WH03,247,29,150
2024-03-11,SKU0042,WH03,649,165,250
2024-03-11,SKU0074,WH01,312,21,250
2024-03-11,SKU0094,WH03,677,129,150
2024-03-11,SKU0095,WH03,1014,89,100
2024-03-11,SKU0086,WH05,252,15,200
2024-03-11,SKU0070,WH03,136,27,200
2024-03-11,SKU0055,WH01,0,0,300
2024-03-11,SKU0089,WH02,0,0,150
2024-03-11,SKU0091,WH02,99,9,300
2024-03-11,SKU0091,WH05,232,26,400
2024-03-11,SKU0099,WH05,216,73,250
2024-03-11,SKU0088,WH01,103,17,150
2024-03-11,SKU0094,WH05,92,20,200
2024-03-11,SKU0067,WH02,1182,195,500
2024-03-11,SKU0027,WH05,688,202,200
2024-03-11,SKU0068,WH03,1819,423,400
2024-03-11,SKU0010,WH03,0,0,100
2024-03-11,SKU0021,WH02,470,127,100
2024-03-11,SKU0007,WH04,0,0,200
2024-03-11,SKU0045,WH01,150,24,150
2024-03-11,SKU0005,WH04,494,119,150
2024-03-11,SKU0088,WH05,122,26,500
2024-03-11,SKU0025,WH01,151,33,500
2024-03-11,SKU0069,WH02,821,277,150
