order_id,order_date,supplier_id,product_id,warehouse_id,quantity_ordered,unit_cost,expected_delivery_date,actual_delivery_date
PO01805,2023-04-21,SUP01,SKU0045,WH03,1207,94.64,2023-05-03,2023-05-04
PO01806,2023-01-09,SUP02,SKU0043,WH01,3839,179.23,2023-02-11,2023-02-17
PO01807,2023-08-08,SUP06,SKU0096,WH04,1581,25.04,2023-08-16,2023-08-28
PO01808,2024-11-04,SUP09,SKU0001,WH03,884,169.4,2024-12-06,2024-12-25
PO01809,2023-12-18,SUP09,SKU0022,WH03,1510,52.22,2024-01-16,2024-01-13
PO01810,2024-02-08,SUP03,SKU0020,WH01,2391,88.65,2024-02-17,2024-02-17
PO01811,2024-03-28,SUP01,SKU0045,WH02,4028,17.43,2024-04-09,2024-04-07
PO01812,2024-01-06,SUP09,SKU0025,WH02,3550,159.65,2024-02-07,2024-02-20
PO01813,2023-11-13,SUP07,SKU0032,WH03,1100,176.15,2023-11-22,2023-11-23
PO01814,2024-07-23,SUP05,SKU0041,WH04,325,79.47,2024-08-18,2024-09-03
PO01815,2023-11-02,SUP08,SKU0064,WH03,716,165.54,2023-11-24,2023-11-22
PO01816,2023-11-14,SUP04,SKU0006,WH05,431,193.31,2023-11-26,2023-11-25
PO01817,2024-01-05,SUP09,SKU0008,WH05,3320,131.11,2024-02-03,2024-02-06
PO01818,2023-09-04,SUP10,SKU0084,WH03,3578,107.9,2023-09-22,2023-09-20
PO01819,2024-03-10,SUP04,SKU0023,WH01,964,113.76,2024-03-24,2024-03-23
PO01820,2023-09-02,SUP03,SKU0020,WH03,1079,34.4,2023-09-12,2023-09-09
PO01821,2023-04-14,SUP05,SKU0028,WH04,3366,57.69,2023-05-13,2023-05-27
PO01822,2024-10-24,SUP06,SKU0019,WH04,611,64.33,2024-11-05,2024-11-03
PO01823,2024-08-30,SUP02,SKU0037,WH02,3789,42.04,2024-10-03,2024-10-16
PO01824,2024-01-25,SUP06,SKU0089,WH01,4831,29.45,2024-02-07,2024-02-26
PO01825,2023-04-25,SUP01,SKU0015,WH04,1036,107.61,2023-05-12,2023-05-10
PO01826,2023-02-03,SUP03,SKU0024,WH05,896,98.43,2023-02-11,2023-02-09
PO01827,2023-10-01,SUP10,SKU0040,WH05,3140,67.83,2023-10-15,2023-10-12
PO01828,2023-12-17,SUP07,SKU0039,WH01,3821,166.88,2023-12-25,2023-12-25
PO01829,2024-06-19,SUP09,SKU0013,WH03,2755,149.93,2024-07-21,2024-07-20
PO01830,2024-11-08,SUP06,SKU0010,WH01,4322,96.79,2024-11-19,2024-11-28
PO01831,2024-09-02,SUP08,SKU0068,WH02,4936,135.62,2024-09-23,2024-10-05
PO01832,2024-10-20,SUP01,SKU0038,WH02,4779,157.8,2024-11-03,2024-11-02
PO01833,2023-02-10,SUP02,SKU0036,WH04,4766,68.64,2023-03-19,2023-03-24
PO01834,2024-02-23,SUP06,SKU0093,WH04,3919,86.76,2024-03-02,2024-03-04
PO01835,2024-01-03,SUP08,SKU0055,WH01,60,30.94,2024-01-25,2024-01-22
PO01836,2024-07-26,SUP01,SKU0042,WH03,795,197.06,2024-08-09,2024-08-08
PO01837,2024-04-09,SUP04,SKU0017,WH02,499,199.04,2024-04-19,2024-04-19
PO01838,2024-07-16,SUP02,SKU0032,WH04,4767,53.03,2024-08-23,2024-08-24
PO01839,2023-08-16,SUP05,SKU0043,WH02,3766,170.88,2023-09-14,2023-09-15
PO01840,2024-03-07,SUP08,SKU0065,WH04,147,37.1,2024-03-28,2024-03-25
PO01841,2023-09-27,SUP03,SKU0009,WH02,3290,21.65,2023-10-04,2023-10-12
PO01842,2023-11-23,SUP07,SKU0043,WH05,1710,132.13,2023-12-04,2023-12-03
PO01843,2024-04-18,SUP04,SKU0044,WH01,2942,90.94,2024-04-29,2024-05-14
PO01844,2023-01-22,SUP01,SKU0042,WH01,1249,45.38,2023-02-07,2023-02-04
PO01845,2023-10-06,SUP05,SKU0052,WH04,1299,68.42,2023-11-03,2023-11-01
PO01846,2023-02-22,SUP04,SKU0041,WH05,4936,82.58,2023-03-04,2023-03-04
PO01847,2024-01-16,SUP07,SKU0034,WH02,3061,179.56,2024-01-27,2024-01-26
PO01848,2023-11-27,SUP08,SKU0070,WH04,1259,151.95,2023-12-21,2023-12-19
PO01849,2024-03-24,SUP04,SKU0050,WH02,977,90.0,2024-04-04,2024-04-03
PO01850,2024-10-14,SUP05,SKU0069,WH02,2126,89.52,2024-11-11,2024-11-19
PO01851,2023-04-20,SUP09,SKU0007,WH04,1117,58.49,2023-05-23,2023-05-22
PO01852,2023-06-05,SUP08,SKU0051,WH03,1166,58.22,2023-06-26,2023-06-28
PO01853,2023-11-27,SUP07,SKU0061,WH02,4540,146.3,2023-12-04,2023-12-03
PO01854,2024-09-01,SUP07,SKU0069,WH05,1554,145.29,2024-09-12,2024-09-09
PO01855,2023-05-07,SUP02,SKU0049,WH05,1957,102.23,2023-06-11,2023-06-30
PO01856,2024-11-13,SUP09,SKU0009,WH02,474,18.55,2024-12-14,2025-01-02
PO01857,2023-09-16,SUP04,SKU0034,WH05,4385,14.28,2023-09-29,2023-09-27
PO01858,2024-07-24,SUP07,SKU0072,WH04,3206,49.92,2024-08-04,2024-08-03
PO01859,2023-01-23,SUP10,SKU0093,WH01,2027,30.66,2023-02-09,2023-02-26
PO01860,2024-12-07,SUP07,SKU0047,WH03,3879,158.3,2024-12-18,2024-12-18
PO01861,2023-08-18,SUP10,SKU0048,WH03,4756,27.05,2023-09-05,2023-09-06
PO01862,2023-03-05,SUP04,SKU0019,WH04,2442,82.9,2023-03-15,2023-03-16
PO01863,2024-04-17,SUP07,SKU0044,WH01,2650,121.0,2024-04-24,2024-05-14
PO01864,2024-02-06,SUP06,SKU0025,WH02,1720,76.9,2024-02-18,2024-03-01
PO01865,2023-06-29,SUP09,SKU0020,WH01,3032,100.04,2023-07-31,2023-07-29
PO01866,2024-05-18,SUP07,SKU0062,WH05,3737,12.77,2024-05-29,2024-05-29
PO01867,2023-04-08,SUP06,SKU0078,WH04,1264,11.05,2023-04-21,2023-04-19
PO01868,2023-12-11,SUP06,SKU0025,WH04,1978,177.28,2023-12-23,2023-12-23
PO01869,2024-12-12,SUP08,SKU0053,WH04,1683,151.67,2025-01-01,2024-12-29
PO01870,2023-02-22,SUP08,SKU0059,WH05,359,149.64,2023-03-14,2023-03-15
PO01871,2024-08-01,SUP06,SKU0011,WH03,1546,134.3,2024-08-10,2024-08-21
PO01872,2024-09-25,SUP09,SKU0018,WH05,4414,76.52,2024-10-26,2024-10-25
PO01873,2024-05-11,SUP04,SKU0008,WH02,4618,131.54,2024-05-25,2024-05-24
PO01874,2024-10-29,SUP06,SKU0015,WH01,3315,131.85,2024-11-07,2024-11-05
PO01875,2023-06-14,SUP01,SKU0046,WH04,1448,62.1,2023-06-29,2023-06-27
PO01876,2024-09-29,SUP05,SKU0032,WH03,1103,8.65,2024-10-25,2024-10-24
PO01877,2024-10-15,SUP01,SKU0011,WH02,3750,90.52,2024-10-29,2024-10-30
PO01878,2023-10-22,SUP08,SKU0071,WH03,1037,3.14,2023-11-15,2023-11-12
PO01879,2024-06-12,SUP06,SKU0004,WH02,1000,11.29,2024-06-22,2024-06-19
PO01880,2023-05-16,SUP07,SKU0048,WH02,2633,86.49,2023-05-28,2023-06-04
PO01881,2023-04-09,SUP03,SKU0016,WH03,743,99.73,2023-04-16,2023-04-16
PO01882,2024-09-13,SUP01,SKU0024,WH02,3564,177.63,2024-09-25,2024-09-24
PO01883,2024-06-18,SUP08,SKU0062,WH04,4239,26.57,2024-07-12,2024-07-14
PO01884,2024-09-20,SUP05,SKU0031,WH01,3600,44.66,2024-10-19,2024-11-05
PO01885,2023-03-26,SUP07,SKU0039,WH05,1946,121.37,2023-04-07,2023-04-08
PO01886,2023-08-12,SUP03,SKU0019,WH05,925,147.11,2023-08-18,2023-09-02
PO01887,2024-06-02,SUP05,SKU0057,WH03,3109,27.67,2024-06-29,2024-06-28
PO01888,2024-09-01,SUP01,SKU0050,WH02,856,168.98,2024-09-16,2024-09-16
PO01889,2023-11-03,SUP05,SKU0058,WH03,2488,55.45,2023-12-03,2023-11-30
PO01890,2023-09-15,SUP06,SKU0001,WH01,1787,161.6,2023-09-25,2023-09-29
PO01891,2024-10-11,SUP05,SKU0062,WH02,2255,105.72,2024-11-09,2024-11-13
PO01892,2024-11-27,SUP03,SKU0001,WH04,2879,126.71,2024-12-06,2024-12-05
PO01893,2024-02-11,SUP03,SKU0020,WH05,357,62.78,2024-02-19,2024-02-16
PO01894,2023-06-16,SUP09,SKU0006,WH05,4755,101.07,2023-07-16,2023-07-23
PO01895,2023-10-18,SUP09,SKU0023,WH02,1099,89.03,2023-11-19,2023-11-19
PO01896,2024-10-28,SUP01,SKU0030,WH02,3251,137.28,2024-11-12,2024-11-12
PO01897,2024-04-01,SUP03,SKU0009,WH03,1029,147.53,2024-04-11,2024-04-13
PO01898,2023-06-13,SUP02,SKU0026,WH05,592,90.11,2023-07-21,2023-07-18
PO01899,2023-03-11,SUP07,SKU0067,WH01,2169,95.36,2023-03-18,2023-03-19
PO01900,2023-05-23,SUP03,SKU0017,WH04,224,109.5,2023-05-31,2023-06-03
PO01901,2023-10-22,SUP10,SKU0049,WH03,4306,18.15,2023-11-05,2023-11-21
PO01902,2024-05-07,SUP09,SKU0007,WH03,4056,198.39,2024-06-08,2024-06-05
PO01903,2024-11-20,SUP09,SKU0016,WH01,914,163.57,2024-12-22,2025-01-11
PO01904,2024-08-08,SUP02,SKU0074,WH03,1002,90.79,2024-09-15,2024-09-22
PO01905,2024-08-13,SUP07,SKU0048,WH02,4859,58.87,2024-08-20,2024-08-17
PO01906,2023-08-08,SUP04,SKU0008,WH03,2847,32.0,2023-08-23,2023-08-20
PO01907,2023-01-11,SUP06,SKU0082,WH01,3590,27.67,2023-01-23,2023-01-23
PO01908,2023-09-20,SUP01,SKU0028,WH02,4115,24.66,2023-10-04,2023-10-02
PO01909,2024-06-12,SUP08,SKU0070,WH05,2722,54.38,2024-07-05,2024-07-04
PO01910,2024-05-10,SUP02,SKU0033,WH04,2130,81.83,2024-06-17,2024-06-18
PO01911,2023-07-24,SUP07,SKU0056,WH04,2397,30.03,2023-08-01,2023-07-29
PO01912,2023-09-11,SUP07,SKU0047,WH01,4015,110.85,2023-09-22,2023-09-23
PO01913,2023-03-07,SUP07,SKU0029,WH05,3264,53.88,2023-03-19,2023-03-18
PO01914,2024-12-24,SUP07,SKU0060,WH01,605,167.58,2025-01-02,2025-01-03
PO01915,2023-12-25,SUP07,SKU0038,WH02,4834,82.68,2024-01-01,2023-12-29
PO01916,2024-09-17,SUP10,SKU0028,WH03,232,103.06,2024-10-02,2024-10-03
PO01917,2023-03-21,SUP01,SKU0043,WH01,1358,5.17,2023-04-06,2023-04-04
PO01918,2024-02-06,SUP01,SKU0009,WH05,3583,111.44,2024-02-21,2024-02-20
PO01919,2024-04-09,SUP02,SKU0061,WH03,969,64.35,2024-05-12,2024-05-11
PO01920,2023-07-18,SUP09,SKU0013,WH02,3696,20.41,2023-08-18,2023-08-16
PO01921,2024-01-14,SUP05,SKU0030,WH02,948,146.53,2024-02-10,2024-02-08
PO01922,2023-02-21,SUP05,SKU0040,WH03,2882,32.97,2023-03-23,2023-04-10
PO01923,2024-01-20,SUP03,SKU0023,WH01,729,135.92,2024-01-26,2024-01-25
PO01924,2024-02-14,SUP08,SKU0064,WH02,4447,78.58,2024-03-04,2024-03-02
PO01925,2024-10-05,SUP09,SKU0017,WH02,1421,138.8,2024-11-03,2024-11-03
PO01926,2024-07-02,SUP03,SKU0009,WH01,390,3.23,2024-07-09,2024-07-08
PO01927,2024-06-03,SUP10,SKU0033,WH03,1751,170.38,2024-06-18,2024-06-15
PO01928,2023-10-14,SUP01,SKU0003,WH02,4311,35.13,2023-10-29,2023-11-08
PO01929,2023-05-10,SUP09,SKU0022,WH01,3634,80.1,2023-06-10,2023-06-18
PO01930,2024-04-06,SUP05,SKU0043,WH01,1820,130.63,2024-05-02,2024-04-29
PO01931,2023-08-28,SUP10,SKU0035,WH02,2362,107.34,2023-09-12,2023-09-13
PO01932,2023-04-04,SUP02,SKU0026,WH01,4218,180.49,2023-05-10,2023-05-23
PO01933,2023-07-04,SUP01,SKU0036,WH05,3713,105.02,2023-07-16,2023-07-15
PO01934,2023-05-14,SUP04,SKU0005,WH03,1021,19.11,2023-05-25,2023-05-23
PO01935,2023-04-19,SUP07,SKU0026,WH02,4937,135.4,2023-04-29,2023-04-26
PO01936,2023-05-09,SUP04,SKU0024,WH01,3492,74.51,2023-05-19,2023-05-17
PO01937,2023-04-13,SUP04,SKU0037,WH03,3480,169.74,2023-04-28,2023-04-29
PO01938,2023-09-20,SUP07,SKU0071,WH02,2186,67.12,2023-10-02,2023-10-01
PO01939,2024-11-02,SUP10,SKU0039,WH01,148,134.78,2024-11-16,2024-11-22
PO01940,2023-07-23,SUP03,SKU0010,WH01,173,23.82,2023-07-29,2023-08-03
PO01941,2024-10-28,SUP06,SKU0076,WH02,1780,13.64,2024-11-09,2024-11-08
PO01942,2024-09-01,SUP06,SKU0096,WH02,4619,10.08,2024-09-11,2024-09-18
PO01943,2023-08-09,SUP03,SKU0004,WH04,2420,152.12,2023-08-15,2023-08-16
PO01944,2023-05-30,SUP04,SKU0043,WH02,3797,135.36,2023-06-13,2023-06-13
PO01945,2024-01-21,SUP05,SKU0040,WH01,4021,28.77,2024-02-18,2024-02-17
PO01946,2023-05-12,SUP10,SKU0077,WH01,2247,161.67,2023-05-30,2023-05-31
PO01947,2023-01-17,SUP03,SKU0020,WH03,1370,100.8,2023-01-23,2023-02-02
PO01948,2023-11-18,SUP04,SKU0035,WH05,2642,106.46,2023-12-01,2023-12-01
PO01949,2024-12-05,SUP08,SKU0069,WH01,3100,163.55,2024-12-24,2024-12-22
PO01950,2023-05-18,SUP09,SKU0025,WH05,3428,191.83,2023-06-20,2023-06-21
PO01951,2023-11-20,SUP03,SKU0006,WH05,515,195.15,2023-11-27,2023-11-27
PO01952,2024-04-03,SUP04,SKU0019,WH03,1189,91.12,2024-04-14,2024-04-12
PO01953,2024-10-30,SUP04,SKU0029,WH04,3011,160.08,2024-11-11,2024-11-30
PO01954,2023-11-21,SUP05,SKU0073,WH03,707,153.02,2023-12-19,2023-12-19
PO01955,2024-07-27,SUP10,SKU0093,WH03,3614,190.89,2024-08-11,2024-08-08
PO01956,2023-08-02,SUP08,SKU0075,WH03,2905,28.29,2023-08-21,2023-08-20
PO01957,2024-03-23,SUP03,SKU0022,WH04,4724,110.78,2024-04-01,2024-04-12
PO01958,2023-03-02,SUP08,SKU0066,WH02,4871,169.76,2023-03-26,2023-04-06
PO01959,2024-02-22,SUP07,SKU0067,WH04,2594,164.23,2024-03-03,2024-02-29
PO01960,2023-05-19,SUP03,SKU0005,WH02,2907,8.36,2023-05-27,2023-05-28
PO01961,2024-10-21,SUP05,SKU0051,WH03,4137,194.64,2024-11-19,2024-11-18
PO01962,2024-02-15,SUP06,SKU0025,WH03,2845,5.89,2024-02-24,2024-02-21
PO01963,2024-01-14,SUP06,SKU0020,WH03,1017,126.64,2024-01-25,2024-01-23
PO01964,2023-08-26,SUP05,SKU0027,WH05,3623,102.48,2023-09-26,2023-10-10
PO01965,2024-05-12,SUP05,SKU0071,WH05,3548,50.52,2024-06-07,2024-06-23
PO01966,2024-08-13,SUP01,SKU0028,WH05,914,42.88,2024-08-26,2024-08-25
PO01967,2024-08-13,SUP06,SKU0092,WH05,3068,42.75,2024-08-23,2024-08-20
PO01968,2024-11-23,SUP03,SKU0005,WH03,2361,42.08,2024-12-01,2024-12-02
PO01969,2024-11-09,SUP03,SKU0001,WH02,1328,34.41,2024-11-14,2024-11-22
PO01970,2023-08-12,SUP10,SKU0039,WH01,3529,152.75,2023-08-28,2023-08-26
PO01971,2023-03-16,SUP02,SKU0038,WH05,1313,106.86,2023-04-20,2023-04-21
PO01972,2023-01-04,SUP02,SKU0071,WH04,787,144.87,2023-02-06,2023-02-16
PO01973,2024-01-05,SUP07,SKU0075,WH02,4678,123.51,2024-01-16,2024-01-15
PO01974,2024-07-14,SUP10,SKU0030,WH05,2348,123.97,2024-07-28,2024-07-27
PO01975,2023-06-16,SUP04,SKU0035,WH05,2828,21.57,2023-06-30,2023-06-30
PO01976,2023-12-31,SUP04,SKU0018,WH03,2274,17.67,2024-01-13,2024-01-12
PO01977,2023-12-11,SUP03,SKU0009,WH05,1249,113.18,2023-12-19,2023-12-20
PO01978,2024-08-24,SUP01,SKU0047,WH05,1967,47.04,2024-09-06,2024-09-04
PO01979,2024-09-17,SUP03,SKU0008,WH01,2094,4.52,2024-09-27,2024-09-24
PO01980,2023-09-28,SUP04,SKU0021,WH03,1498,18.09,2023-10-08,2023-10-06
PO01981,2024-12-28,SUP05,SKU0035,WH04,3307,75.02,2025-01-26,2025-01-27
PO01982,2023-08-19,SUP01,SKU0032,WH05,3595,116.75,2023-09-02,2023-08-30
PO01983,2024-08-05,SUP01,SKU0026,WH02,2781,16.58,2024-08-19,2024-08-19
PO01984,2024-04-01,SUP09,SKU0009,WH01,2061,119.94,2024-04-30,2024-04-28
PO01985,2023-02-27,SUP07,SKU0044,WH01,2660,35.02,2023-03-11,2023-03-11
PO01986,2024-03-07,SUP02,SKU0055,WH01,3724,65.81,2024-04-14,2024-04-13
PO01987,2024-08-26,SUP05,SKU0071,WH04,404,121.54,2024-09-26,2024-10-03
PO01988,2023-12-18,SUP07,SKU0067,WH01,2702,52.36,2023-12-27,2023-12-24
PO01989,2023-03-21,SUP01,SKU0031,WH05,4666,139.03,2023-04-06,2023-04-05
PO01990,2024-06-15,SUP02,SKU0052,WH05,3548,59.77,2024-07-20,2024-08-08
PO01991,2023-12-17,SUP07,SKU0069,WH05,2538,47.58,2023-12-27,2024-01-07
PO01992,2023-09-29,SUP10,SKU0086,WH03,4667,154.78,2023-10-17,2023-10-15
PO01993,2023-07-16,SUP03,SKU0012,WH04,4661,172.76,2023-07-25,2023-08-12
PO01994,2023-10-05,SUP01,SKU0025,WH03,3985,72.37,2023-10-22,2023-10-28
PO01995,2024-11-16,SUP05,SKU0031,WH02,3737,170.69,2024-12-17,2024-12-28
PO01996,2024-06-16,SUP05,SKU0032,WH03,1334,128.13,2024-07-17,2024-07-30
PO01997,2024-03-10,SUP04,SKU0010,WH01,4918,189.53,2024-03-24,2024-03-23
PO01998,2024-10-07,SUP09,SKU0018,WH04,3895,121.82,2024-11-06,2024-11-03
PO01999,2023-03-10,SUP06,SKU0096,WH02,716,86.98,2023-03-23,2023-03-24
PO02000,2023-07-02,SUP07,SKU0070,WH01,1580,13.29,2023-07-12,2023-07-13
PO02001,2023-03-01,SUP02,SKU0044,WH01,1115,89.34,2023-04-03,2023-04-11
PO02002,2023-03-03,SUP01,SKU0006,WH02,4801,27.1,2023-03-17,2023-03-14
PO02003,2023-12-13,SUP02,SKU0056,WH03,4607,136.9,2024-01-18,2024-01-27
PO02004,2023-03-30,SUP05,SKU0041,WH01,1908,70.86,2023-04-26,2023-04-24
PO02005,2023-02-01,SUP04,SKU0001,WH05,774,50.29,2023-02-14,2023-02-14
PO02006,2023-09-12,SUP01,SKU0002,WH04,588,50.08,2023-09-26,2023-09-23
PO02007,2023-06-12,SUP03,SKU0023,WH05,3429,135.51,2023-06-18,2023-06-15
PO02008,2023-05-11,SUP09,SKU0007,WH02,990,137.19,2023-06-09,2023-06-08
PO02009,2024-09-08,SUP09,SKU0006,WH04,4006,192.53,2024-10-09,2024-10-09
PO02010,2023-08-24,SUP07,SKU0050,WH01,4275,144.15,2023-09-01,2023-08-31
PO02011,2023-10-08,SUP01,SKU0040,WH02,2907,18.47,2023-10-23,2023-11-02
PO02012,2024-05-12,SUP05,SKU0048,WH01,4119,79.36,2024-06-08,2024-06-21
PO02013,2023-11-06,SUP09,SKU0015,WH04,3204,63.13,2023-12-07,2023-12-04
PO02014,2023-04-06,SUP05,SKU0057,WH05,1343,128.77,2023-05-04,2023-05-16
PO02015,2023-11-16,SUP03,SKU0019,WH05,4363,103.96,2023-11-25,2023-12-01
PO02016,2023-02-08,SUP03,SKU0001,WH01,2985,125.14,2023-02-15,2023-02-14
PO02017,2024-12-28,SUP04,SKU0001,WH05,4308,142.61,2025-01-07,2025-01-04
PO02018,2024-02-10,SUP04,SKU0049,WH01,4091,88.52,2024-02-21,2024-02-26
PO02019,2023-10-14,SUP07,SKU0064,WH04,1052,179.64,2023-10-22,2023-10-20
PO02020,2024-03-14,SUP02,SKU0032,WH04,3903,71.37,2024-04-17,2024-04-18
PO02021,2024-05-31,SUP06,SKU0076,WH01,2848,108.4,2024-06-11,2024-06-11
PO02022,2024-07-03,SUP02,SKU0037,WH04,1569,27.3,2024-08-08,2024-08-12
PO02023,2024-04-14,SUP01,SKU0019,WH02,1025,128.69,2024-04-26,2024-04-23
PO02024,2023-05-08,SUP05,SKU0030,WH03,3107,77.99,2023-06-05,2023-06-06
PO02025,2024-07-12,SUP10,SKU0096,WH02,1442,77.42,2024-07-27,2024-07-28
PO02026,2023-05-23,SUP10,SKU0043,WH04,3076,12.77,2023-06-07,2023-06-07
PO02027,2023-08-31,SUP07,SKU0060,WH03,1470,24.16,2023-09-09,2023-09-07
PO02028,2023-01-05,SUP10,SKU0087,WH02,1672,148.9,2023-01-19,2023-01-17
PO02029,2024-11-05,SUP01,SKU0048,WH04,1348,64.93,2024-11-20,2024-12-06
PO02030,2024-12-24,SUP08,SKU0066,WH02,348,81.21,2025-01-14,2025-01-15
PO02031,2024-07-04,SUP07,SKU0052,WH01,4386,83.96,2024-07-16,2024-07-15
PO02032,2023-03-15,SUP09,SKU0022,WH05,3988,109.71,2023-04-15,2023-04-26
PO02033,2024-06-13,SUP06,SKU0100,WH03,2558,139.15,2024-06-26,2024-06-23
PO02034,2024-04-19,SUP01,SKU0014,WH01,100,148.95,2024-05-06,2024-05-03
PO02035,2023-03-24,SUP09,SKU0021,WH04,1047,60.83,2023-04-22,2023-04-27
PO02036,2023-05-23,SUP08,SKU0055,WH05,99,85.34,2023-06-14,2023-06-13
PO02037,2024-03-18,SUP06,SKU0084,WH01,4169,28.28,2024-03-29,2024-03-30
PO02038,2023-09-26,SUP06,SKU0092,WH02,4320,197.49,2023-10-04,2023-10-11
PO02039,2024-05-13,SUP04,SKU0043,WH04,3187,33.86,2024-05-25,2024-05-25
PO02040,2023-08-28,SUP03,SKU0017,WH05,4331,96.26,2023-09-04,2023-09-05
PO02041,2024-05-06,SUP03,SKU0023,WH05,2565,52.96,2024-05-11,2024-05-11
PO02042,2024-04-19,SUP02,SKU0051,WH01,2669,41.76,2024-05-27,2024-05-25
PO02043,2024-07-28,SUP10,SKU0086,WH03,3197,175.02,2024-08-15,2024-09-02
PO02044,2023-03-13,SUP09,SKU0003,WH01,341,95.1,2023-04-14,2023-05-04
PO02045,2023-05-20,SUP08,SKU0051,WH01,2770,135.07,2023-06-09,2023-06-06
PO02046,2023-11-30,SUP06,SKU0090,WH01,3120,186.19,2023-12-09,2023-12-06
PO02047,2024-10-14,SUP07,SKU0027,WH03,2799,148.69,2024-10-21,2024-11-04
PO02048,2023-03-20,SUP07,SKU0071,WH02,2021,192.87,2023-03-29,2023-03-29
PO02049,2023-05-27,SUP10,SKU0041,WH02,4604,29.5,2023-06-10,2023-06-12
PO02050,2023-10-02,SUP04,SKU0008,WH04,1333,45.87,2023-10-13,2023-10-15
PO02051,2023-06-26,SUP07,SKU0035,WH03,251,108.07,2023-07-07,2023-07-05
PO02052,2023-11-25,SUP04,SKU0036,WH05,1897,143.98,2023-12-09,2023-12-10
PO02053,2023-11-27,SUP01,SKU0016,WH04,2326,39.43,2023-12-09,2023-12-07
PO02054,2023-06-17,SUP10,SKU0091,WH03,4400,25.78,2023-07-05,2023-07-04
PO02055,2024-05-10,SUP03,SKU0017,WH01,602,67.44,2024-05-18,2024-05-17
PO02056,2023-07-05,SUP01,SKU0050,WH05,2034,121.18,2023-07-19,2023-07-31
PO02057,2023-08-05,SUP07,SKU0072,WH05,1728,17.91,2023-08-17,2023-08-30
PO02058,2024-06-17,SUP05,SKU0028,WH05,3620,186.91,2024-07-15,2024-07-14
PO02059,2023-01-11,SUP03,SKU0024,WH03,504,2.61,2023-01-17,2023-02-05
PO02060,2023-06-15,SUP05,SKU0075,WH02,2551,175.26,2023-07-15,2023-07-22
PO02061,2023-05-17,SUP05,SKU0053,WH04,3533,106.01,2023-06-15,2023-06-16
PO02062,2024-04-07,SUP10,SKU0078,WH05,256,172.37,2024-04-24,2024-04-23
PO02063,2023-07-01,SUP10,SKU0045,WH05,929,141.99,2023-07-16,2023-07-20
PO02064,2023-04-10,SUP06,SKU0094,WH01,2136,171.9,2023-04-23,2023-05-06
PO02065,2023-10-24,SUP04,SKU0033,WH03,4331,30.92,2023-11-08,2023-11-22
PO02066,2023-02-17,SUP01,SKU0017,WH02,4468,69.95,2023-03-06,2023-03-14
PO02067,2023-05-04,SUP09,SKU0004,WH04,4747,27.81,2023-06-01,2023-06-02
PO02068,2023-08-17,SUP10,SKU0091,WH04,2970,196.15,2023-09-04,2023-09-23
PO02069,2024-10-30,SUP01,SKU0002,WH03,3562,155.76,2024-11-11,2024-11-30
PO02070,2023-02-28,SUP07,SKU0044,WH03,949,122.12,2023-03-10,2023-03-14
PO02071,2023-08-23,SUP01,SKU0041,WH04,952,30.42,2023-09-06,2023-09-14
PO02072,2024-05-03,SUP10,SKU0043,WH04,3495,113.0,2024-05-18,2024-05-15
PO02073,2023-05-27,SUP07,SKU0059,WH03,918,141.33,2023-06-05,2023-06-12
PO02074,2024-03-06,SUP07,SKU0040,WH05,3223,72.94,2024-03-17,2024-03-26
PO02075,2024-02-06,SUP01,SKU0043,WH02,1178,82.12,2024-02-23,2024-02-20
PO02076,2024-01-22,SUP03,SKU0005,WH03,3483,101.83,2024-01-30,2024-01-31
PO02077,2023-09-11,SUP07,SKU0074,WH02,2883,113.28,2023-09-23,2023-09-20
PO02078,2024-04-01,SUP01,SKU0028,WH02,4521,49.07,2024-04-15,2024-04-15
PO02079,2024-11-19,SUP09,SKU0001,WH04,3625,81.51,2024-12-19,2025-01-03
PO02080,2023-10-22,SUP06,SKU0011,WH05,4038,104.1,2023-11-04,2023-11-11
PO02081,2023-09-08,SUP02,SKU0070,WH04,727,29.23,2023-10-11,2023-10-09
PO02082,2023-09-28,SUP08,SKU0072,WH03,4854,9.44,2023-10-22,2023-10-20
PO02083,2024-11-21,SUP04,SKU0009,WH02,2036,187.28,2024-12-01,2024-12-02
PO02084,2023-05-21,SUP04,SKU0035,WH03,4629,154.62,2023-05-31,2023-05-29
PO02085,2024-06-21,SUP02,SKU0036,WH01,4995,174.44,2024-07-27,2024-07-25
PO02086,2024-01-23,SUP09,SKU0014,WH01,1528,102.73,2024-02-22,2024-02-24
PO02087,2024-08-04,SUP03,SKU0013,WH02,854,55.69,2024-08-13,2024-08-14
PO02088,2024-12-31,SUP03,SKU0016,WH04,4776,73.93,2025-01-10,2025-01-08
PO02089,2024-02-24,SUP08,SKU0063,WH04,4415,167.97,2024-03-17,2024-03-23
PO02090,2023-05-05,SUP09,SKU0021,WH01,2000,157.0,2023-06-04,2023-06-19
PO02091,2024-10-12,SUP03,SKU0009,WH04,4255,79.35,2024-10-21,2024-11-09
PO02092,2023-08-24,SUP05,SKU0061,WH02,4496,164.61,2023-09-23,2023-09-22
PO02093,2024-11-29,SUP07,SKU0068,WH02,2741,162.98,2024-12-08,2024-12-21
PO02094,2023-08-17,SUP03,SKU0012,WH03,3795,150.34,2023-08-23,2023-08-24
PO02095,2024-05-31,SUP05,SKU0050,WH03,2499,90.52,2024-06-29,2024-06-26
