investment_firm_lei,DEA,client_ID,invest_dec,within_firm,non_exec,trading_capacity,liq_prov_activity,date_time,validity_period,order_restriction,validity_period_ts,priority_time,priority_size,sequence_no,MIC,order_book_code,fin_instr_ID,receipt_date,order_ID,order_event_type,order_type,order_type_class,limit_price,additional_limit_price,stop_price,pegged_limit_price,transaction_price,currency,leg2_currency,price_notation,buy_sell,order_status,quantity_notation,quantity_currency,initial_quantity,remaining_quantity,displayed_quantity,traded_quantity,MAQ,MES,MES_first,passive_only,passive_aggressive,self_exec_prevention,sl_order_ID,routing_strategy,trading_venue_trans_ID,trading_phases,auction_price,auction_volume,reserved fields
SYNTHLEI0000000H0008,TRUE,CL1021,NONE,,,MTCH,FALSE,2025-07-11T14:21:56.517735Z,GTCV,VFAR,9999-12-31T23:59:59.999999Z,2025-07-11T14:21:56.517735Z,,1095,XMKT,BRVO,ZZ0000000102,2025-07-11T14:21:56.517735Z,100176,NEWO,L,LMTO,2.0828,0,0,0,0,EUR,,MONE,SELL,ACTI,,,1000,1000,1000,,,,,,,,,,T10017630,,,,
SYNTHLEI0000000B0002,FALSE,NONE,ALGOPT,,,MTCH,FALSE,2025-07-11T14:22:18.027220Z,DAVY,VFAR,2025-07-11T23:59:59.999999Z,2025-07-11T14:16:13.027220Z,,1096,XMKT,HOTL,ZZ0000000108,2025-07-11T14:22:18.027220Z,100032,PARF,M,,,,,,3.1789,EUR,,MONE,SELL,,,,,13,,7,,,,,PASV,,,,T10003291,,,,
SYNTHLEI0000000D0004,FALSE,CL1009,NONE,,,AOTC,FALSE,2025-07-11T14:22:18.325613Z,GTDV,VFAR,2025-07-11T23:59:59.999999Z,2025-07-11T14:10:01.325613Z,,1097,XMKT,CHRL,ZZ0000000103,2025-07-11T14:22:18.325613Z,100576,FILL,L,,,,,,16.2192,EUR,,MONE,SELL,,,,,0,,100,,,,,AGRE,,,,T10057688,,,,
SYNTHLEI0000000D0004,TRUE,CL1033,NONE,,,AOTC,FALSE,2025-07-11T14:23:39.053758Z,DAVY,VFCR,2025-07-11T23:59:59.999999Z,2025-07-11T14:23:39.053758Z,,1098,XMKT,JULT,ZZ0000000110,2025-07-11T14:23:39.053758Z,100631,REME,L,LMTO,11.3883,,,,,EUR,,MONE,SELL,ACTI,,,1500,1500,1500,,,,,,,,,,T10063192,,,,
SYNTHLEI0000000D0004,FALSE,CL1006,NONE,,,AOTC,FALSE,2025-07-11T14:23:41.558513Z,DAVY,VFAR,2025-07-11T23:59:59.999999Z,2025-07-11T14:23:41.558513Z,,1099,XMKT,CHRL,ZZ0000000103,2025-07-11T14:23:41.558513Z,100193,NEWO,L,LMTO,16.2325,0,0,0,0,EUR,,MONE,BUYI,ACTI,,,40,40,40,,,,,,,,,,T10019315,,,,
SYNTHLEI0000000B0002,FALSE,CL1029,NONE,,,AOTC,FALSE,2025-07-11T14:24:18.484189Z,GTDV,VFAR,2025-07-11T23:59:59.999999Z,2025-07-11T14:24:18.484189Z,,1100,XMKT,INDX,ZZ0000000109,2025-07-11T14:24:18.484189Z,100038,NEWO,L,LMTO,0.4648,0,0,0,0,EUR,,MONE,SELL,ACTI,,,3000,3000,3000,,,,,,,,,,T10003825,,,,
SYNTHLEI0000000D0004,TRUE,CL1033,NONE,,,AOTC,FALSE,2025-07-11T14:24:22.053758Z,DAVY,VFCR,2025-07-11T23:59:59.999999Z,2025-07-11T14:16:32.053758Z,,1101,XMKT,JULT,ZZ0000000110,2025-07-11T14:24:22.053758Z,100631,PARF,L,,,,,,11.3883,EUR,,MONE,SELL,,,,,844,,656,,,,,PASV,,,,T10063192,,,,
SYNTHLEI0000000H0008,TRUE,CL1021,NONE,,,MTCH,FALSE,2025-07-11T14:24:56.517735Z,GTCV,VFAR,9999-12-31T23:59:59.999999Z,2025-07-11T14:21:56.517735Z,,1102,XMKT,BRVO,ZZ0000000102,2025-07-11T14:24:56.517735Z,100176,FILL,L,,,,,,2.0828,EUR,,MONE,SELL,,,,,0,,1000,,,,,AGRE,,,,T10017630,,,,
SYNTHLEI0000000H0008,FALSE,CL1023,NONE,,,AOTC,FALSE,2025-07-11T14:26:23.436919Z,DAVY,VFAR,2025-07-11T23:59:59.999999Z,2025-07-11T14:26:23.436919Z,,1103,XMKT,BRVO,ZZ0000000102,2025-07-11T14:26:23.436919Z,100598,NEWO,L,LMTO,2.0867,0,0,0,0,EUR,,MONE,BUYI,ACTI,,,200,200,200,,,,,,,,,,T10059818,,,,
SYNTHLEI0000000B0002,FALSE,NONE,ALGOPT,,,MTCH,FALSE,2025-07-11T14:26:29.027220Z,DAVY,VFAR,2025-07-11T23:59:59.999999Z,2025-07-11T14:16:13.027220Z,,1104,XMKT,HOTL,ZZ0000000108,2025-07-11T14:26:29.027220Z,100032,FILL,M,,,,,,3.1803,EUR,,MONE,SELL,,,,,0,,13,,,,,AGRE,,,,T10003291,,,,
SYNTHLEI0000000H0008,FALSE,NONE,NONE,,,DEAL,TRUE,2025-07-11T14:27:23.819664Z,FOKV,VFCR,9999-12-31T23:59:59.999999Z,2025-07-11T14:27:23.819664Z,,1105,XMKT,BRVO,ZZ0000000102,2025-07-11T14:27:23.819664Z,100268,NEWO,L,LMTO,2.0804,0,0,0,0,EUR,,MONE,BUYI,ACTI,,,5,5,5,,,,,,,,,,T10026836,,,,
SYNTHLEI0000000C0003,FALSE,CL1001,NONE,,,DEAL,TRUE,2025-07-11T14:28:06.616335Z,GTDV,VFAR,2025-07-11T23:59:59.999999Z,2025-07-11T14:28:06.616335Z,,1106,XDRV,FTSE25T4900,ZV0000000201,2025-07-11T14:28:06.616335Z,100110,NEWO,S,STOP,108.0443,0,105.3151,0,0,EUR,,MONE,BUYI,ACTI,,,10,10,10,,,,,,,,,,T10011050,,,,
SYNTHLEI0000000D0004,TRUE,CL1033,NONE,,,AOTC,FALSE,2025-07-11T14:28:59.053758Z,DAVY,VFCR,2025-07-11T23:59:59.999999Z,2025-07-11T14:16:32.053758Z,,1107,XMKT,JULT,ZZ0000000110,2025-07-11T14:28:59.053758Z,100631,FILL,L,,,,,,11.3883,EUR,,MONE,SELL,,,,,0,,844,,,,,AGRE,,,,T10063192,,,,
SYNTHLEI0000000F0006,TRUE,NONE,NONE,,,AOTC,FALSE,2025-07-11T14:29:25.699856Z,GTCV,VFCR,9999-12-31T23:59:59.999999Z,2025-07-11T14:29:25.699856Z,,1108,XDRV,FTSE25T4900,ZV0000000201,2025-07-11T14:29:25.699856Z,100614,NEWO,L,LMTO,108.0465,0,0,0,0,EUR,,MONE,BUYI,ACTI,,,5,5,5,,,,,,,,,,T10061460,,,,
SYNTHLEI0000000F0006,TRUE,NONE,NONE,,,AOTC,FALSE,2025-07-11T14:29:26.118856Z,GTCV,VFCR,9999-12-31T23:59:59.999999Z,2025-07-11T14:29:25.699856Z,,1109,XDRV,FTSE25T4900,ZV0000000201,2025-07-11T14:29:26.118856Z,100614,CAME,L,LMTO,,,,,,EUR,,MONE,BUYI,,,,5,0,0,,,,,,,,,,T10061460,,,,
SYNTHLEI0000000H0008,FALSE,CL1023,NONE,,,AOTC,FALSE,2025-07-11T14:29:44.436919Z,DAVY,VFAR,2025-07-11T23:59:59.999999Z,2025-07-11T14:29:44.436919Z,,1110,XMKT,BRVO,ZZ0000000102,2025-07-11T14:29:44.436919Z,100598,REME,L,LMTO,2.0858,,,,,EUR,,MONE,BUYI,ACTI,,,200,200,200,,,,,,,,,,T10059818,,,,
SYNTHLEI0000000B0002,FALSE,CL1029,NONE,,,AOTC,FALSE,2025-07-11T14:30:22.484189Z,GTDV,VFAR,2025-07-11T23:59:59.999999Z,2025-07-11T14:24:18.484189Z,,1111,XMKT,INDX,ZZ0000000109,2025-07-11T14:30:22.484189Z,100038,FILL,L,,,,,,0.4648,EUR,,MONE,SELL,,,,,0,,3000,,,,,AGRE,,,,T10003825,,,,
SYNTHLEI0000000H0008,FALSE,NONE,NONE,,,DEAL,TRUE,2025-07-11T14:30:54.819664Z,FOKV,VFCR,9999-12-31T23:59:59.999999Z,2025-07-11T14:30:54.819664Z,,1112,XMKT,BRVO,ZZ0000000102,2025-07-11T14:30:54.819664Z,100268,REME,L,LMTO,2.0829,,,,,EUR,,MONE,BUYI,ACTI,,,5,5,5,,,,,,,,,,T10026836,,,,
SYNTHLEI0000000C0003,FALSE,CL1001,NONE,,,DEAL,TRUE,2025-07-11T14:30:58.616335Z,GTDV,VFAR,2025-07-11T23:59:59.999999Z,2025-07-11T14:28:06.616335Z,,1113,XDRV,FTSE25T4900,ZV0000000201,2025-07-11T14:30:58.616335Z,100110,PARF,S,,,,,,108.0443,EUR,,MONE,BUYI,,,,,8,,2,,,,,PASV,,,,T10011050,,,,
SYNTHLEI0000000D0004,FALSE,CL1005,NONE,,,DEAL,FALSE,2025-07-11T14:31:00.890389Z,DAVY,VFAR,2025-07-11T23:59:59.999999Z,2025-07-11T14:31:00.890389Z,,1114,XMKT,GOLF,ZZ0000000107,2025-07-11T14:31:00.890389Z,100164,NEWO,L,LMTO,4.1685,0,0,0,0,EUR,,MONE,BUYI,ACTI,,,1000,1000,1000,,,,,,,,,,T10016469,,,,
SYNTHLEI0000000C0003,FALSE,CL1034,NONE,,,MTCH,FALSE,2025-07-11T14:31:05.096197Z,IOCV,VFAR,9999-12-31T23:59:59.999999Z,2025-07-11T14:31:05.096197Z,,1115,XMKT,INDX,ZZ0000000109,2025-07-11T14:31:05.096197Z,100253,CAME,L,,,,,,,EUR,,MONE,SELL,,,,1000,0,0,,,,,,,,,,T10025388,,,,
SYNTHLEI0000000G0007,FALSE,CL1030,NONE,,,DEAL,FALSE,2025-07-11T14:31:07.134155Z,GTCV,VFAR,9999-12-31T23:59:59.999999Z,2025-07-11T14:31:07.134155Z,,1116,XMKT,DLTA,ZZ0000000104,2025-07-11T14:31:07.134155Z,100104,NEWO,L,LMTO,3.3041,0,0,0,0,EUR,,MONE,SELL,ACTI,,,40,40,40,,,,,,,,,,T10010497,,,,
SYNTHLEI0000000F0006,FALSE,NONE,ALGO1,,,AOTC,FALSE,2025-07-11T14:31:47.205001Z,DAVY,VFAR,2025-07-11T23:59:59.999999Z,2025-07-11T14:31:47.205001Z,,1117,XMKT,DLTA,ZZ0000000104,2025-07-11T14:31:47.205001Z,100048,NEWO,L,LMTO,3.1376,0,0,0,0,EUR,,MONE,BUYI,ACTI,,,60,60,60,,,,,,,,,,T10004850,,,,
SYNTHLEI0000000H0008,FALSE,CL1039,NONE,,,AOTC,FALSE,2025-07-11T14:32:22.598340Z,GTCV,VFAR,9999-12-31T23:59:59.999999Z,2025-07-11T14:32:22.598340Z,,1118,XMKT,ABLE,ZZ0000000101,2025-07-11T14:32:22.598340Z,100201,NEWO,L,LMTO,6.5031,0,0,0,0,EUR,,MONE,SELL,ACTI,,,1500,1500,1500,,,,,,,,,,T10020171,,,,
SYNTHLEI0000000D0004,FALSE,CL1026,NONE,,,MTCH,FALSE,2025-07-11T14:32:32.435338Z,GTDV,VFAR,2025-07-11T23:59:59.999999Z,2025-07-11T14:32:32.435338Z,,1119,XMKT,DLTA,ZZ0000000104,2025-07-11T14:32:32.435338Z,100049,NEWO,L,LMTO,3.1352,0,0,0,0,EUR,,MONE,BUYI,ACTI,,,40,40,40,,,,,,,,,,T10004920,,,,
SYNTHLEI0000000H0008,FALSE,CL1023,NONE,,,AOTC,FALSE,2025-07-11T14:32:52.436919Z,DAVY,VFAR,2025-07-11T23:59:59.999999Z,2025-07-11T14:32:52.436919Z,,1120,XMKT,BRVO,ZZ0000000102,2025-07-11T14:32:52.436919Z,100598,CAME,L,,,,,,,EUR,,MONE,BUYI,,,,200,0,0,,,,,,,,,,T10059818,,,,
SYNTHLEI0000000D0004,FALSE,CL1006,NONE,,,AOTC,FALSE,2025-07-11T14:33:25.558513Z,DAVY,VFAR,2025-07-11T23:59:59.999999Z,2025-07-11T14:33:25.558513Z,,1121,XMKT,CHRL,ZZ0000000103,2025-07-11T14:33:25.558513Z,100193,REME,L,LMTO,16.2419,,,,,EUR,,MONE,BUYI,ACTI,,,40,40,40,,,,,,,,,,T10019315,,,,
SYNTHLEI0000000H0008,FALSE,NONE,NONE,,,DEAL,TRUE,2025-07-11T14:34:28.819664Z,FOKV,VFCR,9999-12-31T23:59:59.999999Z,2025-07-11T14:27:23.819664Z,,1122,XMKT,BRVO,ZZ0000000102,2025-07-11T14:34:28.819664Z,100268,PARF,L,,,,,,2.0829,EUR,,MONE,BUYI,,,,,4,,1,,,,,PASV,,,,T10026836,,,,
SYNTHLEI0000000B0002,FALSE,NONE,ALGO1,,,AOTC,FALSE,2025-07-11T14:34:54.572821Z,DAVY,VFAR,2025-07-11T23:59:59.999999Z,2025-07-11T14:34:54.572821Z,,1123,XMKT,GOLF,ZZ0000000107,2025-07-11T14:34:54.572821Z,100148,NEWO,L,LMTO,4.1652,0,0,0,0,EUR,,MONE,BUYI,ACTI,,,200,200,200,,,,,,,,,,T10014847,,,,
SYNTHLEI0000000G0007,FALSE,CL1030,NONE,,,DEAL,FALSE,2025-07-11T14:35:48.134155Z,GTCV,VFAR,9999-12-31T23:59:59.999999Z,2025-07-11T14:35:48.134155Z,,1124,XMKT,DLTA,ZZ0000000104,2025-07-11T14:35:48.134155Z,100104,REME,L,LMTO,3.3054,,,,,EUR,,MONE,SELL,ACTI,,,40,40,40,,,,,,,,,,T10010497,,,,
SYNTHLEI0000000D0004,FALSE,CL1005,NONE,,,DEAL,FALSE,2025-07-11T14:35:48.890389Z,DAVY,VFAR,2025-07-11T23:59:59.999999Z,2025-07-11T14:31:00.890389Z,,1125,XMKT,GOLF,ZZ0000000107,2025-07-11T14:35:48.890389Z,100164,PARF,L,,,,,,4.1685,EUR,,MONE,BUYI,,,,,732,,268,,,,,PASV,,,,T10016469,,,,
SYNTHLEI0000000D0004,FALSE,CL1005,NONE,,,DEAL,FALSE,2025-07-11T14:35:51.890389Z,DAVY,VFAR,2025-07-11T23:59:59.999999Z,2025-07-11T14:31:00.890389Z,,1126,XMKT,GOLF,ZZ0000000107,2025-07-11T14:35:51.890389Z,100164,PARF,L,,,,,,4.1685,EUR,,MONE,BUYI,,,,,374,,358,,,,,PASV,,,,T10016469,,,,
SYNTHLEI0000000D0004,FALSE,CL1006,NONE,,,AOTC,FALSE,2025-07-11T14:35:52.558513Z,DAVY,VFAR,2025-07-11T23:59:59.999999Z,2025-07-11T14:23:41.558513Z,,1127,XMKT,CHRL,ZZ0000000103,2025-07-11T14:35:52.558513Z,100193,PARF,L,,,,,,16.2419,EUR,,MONE,BUYI,,,,,25,,15,,,,,PASV,,,,T10019315,,,,
SYNTHLEI0000000H0008,FALSE,CL1039,NONE,,,AOTC,FALSE,2025-07-11T14:36:05.598340Z,GTCV,VFAR,9999-12-31T23:59:59.999999Z,2025-07-11T14:32:22.598340Z,,1128,XMKT,ABLE,ZZ0000000101,2025-07-11T14:36:05.598340Z,100201,PARF,L,,,,,,6.5031,EUR,,MONE,SELL,,,,,612,,888,,,,,AGRE,,,,T10020171,,,,
SYNTHLEI0000000D0004,FALSE,CL1005,NONE,,,DEAL,FALSE,2025-07-11T14:36:56.890389Z,DAVY,VFAR,2025-07-11T23:59:59.999999Z,2025-07-11T14:31:00.890389Z,,1129,XMKT,GOLF,ZZ0000000107,2025-07-11T14:36:56.890389Z,100164,FILL,L,,,,,,4.1685,EUR,,MONE,BUYI,,,,,0,,374,,,,,AGRE,,,,T10016469,,,,
SYNTHLEI0000000B0002,FALSE,NONE,ALGO1,,,AOTC,FALSE,2025-07-11T14:37:23.572821Z,DAVY,VFAR,2025-07-11T23:59:59.999999Z,2025-07-11T14:34:54.572821Z,,1130,XMKT,GOLF,ZZ0000000107,2025-07-11T14:37:23.572821Z,100148,PARF,L,,,,,,4.1652,EUR,,MONE,BUYI,,,,,151,,49,,,,,AGRE,,,,T10014847,,,,
SYNTHLEI0000000F0006,FALSE,NONE,ALGO1,,,AOTC,FALSE,2025-07-11T14:37:45.205001Z,DAVY,VFAR,2025-07-11T23:59:59.999999Z,2025-07-11T14:31:47.205001Z,,1131,XMKT,DLTA,ZZ0000000104,2025-07-11T14:37:45.205001Z,100048,FILL,L,,,,,,3.1376,EUR,,MONE,BUYI,,,,,0,,60,,,,,PASV,,,,T10004850,,,,
SYNTHLEI0000000D0004,FALSE,CL1026,NONE,,,MTCH,FALSE,2025-07-11T14:37:47.435338Z,GTDV,VFAR,2025-07-11T23:59:59.999999Z,2025-07-11T14:37:47.435338Z,,1132,XMKT,DLTA,ZZ0000000104,2025-07-11T14:37:47.435338Z,100049,REME,L,LMTO,3.1373,,,,,EUR,,MONE,BUYI,ACTI,,,40,40,40,,,,,,,,,,T10004920,,,,
SYNTHLEI0000000G0007,FALSE,CL1030,NONE,,,DEAL,FALSE,2025-07-11T14:37:53.134155Z,GTCV,VFAR,9999-12-31T23:59:59.999999Z,2025-07-11T14:31:07.134155Z,,1133,XMKT,DLTA,ZZ0000000104,2025-07-11T14:37:53.134155Z,100104,PARF,L,,,,,,3.3054,EUR,,MONE,SELL,,,,,28,,12,,,,,PASV,,,,T10010497,,,,
SYNTHLEI0000000G0007,FALSE,CL1030,NONE,,,DEAL,FALSE,2025-07-11T14:38:05.134155Z,GTCV,VFAR,9999-12-31T23:59:59.999999Z,2025-07-11T14:31:07.134155Z,,1134,XMKT,DLTA,ZZ0000000104,2025-07-11T14:38:05.134155Z,100104,FILL,L,,,,,,3.3054,EUR,,MONE,SELL,,,,,0,,28,,,,,AGRE,,,,T10010497,,,,
SYNTHLEI0000000B0002,FALSE,NONE,ALGO1,,,AOTC,FALSE,2025-07-11T14:38:10.572821Z,DAVY,VFAR,2025-07-11T23:59:59.999999Z,2025-07-11T14:38:10.572821Z,,1135,XMKT,GOLF,ZZ0000000107,2025-07-11T14:38:10.572821Z,100148,CAME,L,,,,,,,EUR,,MONE,BUYI,,,,200,0,0,,,,,,,,,,T10014847,,,,
SYNTHLEI0000000D0004,FALSE,CL1006,NONE,,,AOTC,FALSE,2025-07-11T14:38:34.558513Z,DAVY,VFAR,2025-07-11T23:59:59.999999Z,2025-07-11T14:23:41.558513Z,,1136,XMKT,CHRL,ZZ0000000103,2025-07-11T14:38:34.558513Z,100193,FILL,L,,,,,,16.2419,EUR,,MONE,BUYI,,,,,0,,25,,,,,AGRE,,,,T10019315,,,,
SYNTHLEI0000000A0001,FALSE,CL1032,NONE,,,AOTC,FALSE,2025-07-11T14:38:34.970482Z,DAVY,VFAR,2025-07-11T23:59:59.999999Z,2025-07-11T14:38:34.970482Z,,1137,XMKT,INDX,ZZ0000000109,2025-07-11T14:38:34.970482Z,100640,NEWO,L,LMTO,0.4639,0,0,0,0,EUR,,MONE,SELL,ACTI,,,5,5,5,,,,,,,,,,T10064062,,,,
SYNTHLEI0000000H0008,FALSE,NONE,ALGOPT,,,AOTC,FALSE,2025-07-11T14:38:53.344862Z,GTCV,VFCR,9999-12-31T23:59:59.999999Z,2025-07-11T14:38:53.344862Z,,1138,XMKT,FXTR,ZZ0000000106,2025-07-11T14:38:53.344862Z,100365,NEWO,L,LMTO,3.1901,0,0,0,0,EUR,,MONE,SELL,ACTI,,,3000,3000,3000,,,,,,,,,,T10036584,,,,
SYNTHLEI0000000H0008,FALSE,CL1014,NONE,,,AOTC,FALSE,2025-07-11T14:39:10.650012Z,GTDV,VFAR,2025-07-11T23:59:59.999999Z,2025-07-11T14:39:10.650012Z,,1139,XMKT,ECHO,ZZ0000000105,2025-07-11T14:39:10.650012Z,100364,NEWO,L,LMTO,7.9373,0,0,0,0,EUR,,MONE,BUYI,ACTI,,,1000,1000,1000,,,,,,,,,,T10036484,,,,
SYNTHLEI0000000H0008,FALSE,CL1039,NONE,,,AOTC,FALSE,2025-07-11T14:39:17.598340Z,GTCV,VFAR,9999-12-31T23:59:59.999999Z,2025-07-11T14:32:22.598340Z,,1140,XMKT,ABLE,ZZ0000000101,2025-07-11T14:39:17.598340Z,100201,PARF,L,,,,,,6.5031,EUR,,MONE,SELL,,,,,443,,169,,,,,PASV,,,,T10020171,,,,
SYNTHLEI0000000F0006,FALSE,NONE,ALGO1,,,MTCH,FALSE,2025-07-11T14:39:18.390869Z,DAVY,VFAR,2025-07-11T23:59:59.999999Z,2025-07-11T14:39:18.390869Z,,1141,XMKT,FXTR,ZZ0000000106,2025-07-11T14:39:18.390869Z,100221,NEWO,L,LMTO,3.1891,0,0,0,0,EUR,,MONE,BUYI,ACTI,,,150,150,150,,,,,,,,,,T10022122,,,,
SYNTHLEI0000000F0006,FALSE,NONE,ALGO1,,,MTCH,FALSE,2025-07-11T14:39:18.513869Z,DAVY,VFAR,2025-07-11T23:59:59.999999Z,2025-07-11T14:39:18.390869Z,,1142,XMKT,FXTR,ZZ0000000106,2025-07-11T14:39:18.513869Z,100221,CAME,L,LMTO,,,,,,EUR,,MONE,BUYI,,,,150,0,0,,,,,,,,,,T10022122,,,,
SYNTHLEI0000000H0008,FALSE,CL1015,NONE,,,DEAL,FALSE,2025-07-11T14:39:24.062889Z,GTDV,VFAR,2025-07-11T23:59:59.999999Z,2025-07-11T14:39:24.062889Z,,1143,XMKT,FXTR,ZZ0000000106,2025-07-11T14:39:24.062889Z,100453,NEWO,L,LMTO,3.1915,0,0,0,0,EUR,,MONE,BUYI,ACTI,,,60,60,60,,,,,,,,,,T10045314,,,,
SYNTHLEI0000000B0002,TRUE,NONE,ALGO1,,,MTCH,FALSE,2025-07-11T14:39:25.456100Z,GTDV,VFAR,2025-07-11T23:59:59.999999Z,2025-07-11T14:39:25.456100Z,,1144,XMKT,FXTR,ZZ0000000106,2025-07-11T14:39:25.456100Z,100395,NEWO,M,LMTO,0,0,0,0,0,EUR,,MONE,SELL,ACTI,,,5,5,5,,,,,,,,,,T10039564,,,,
SYNTHLEI0000000C0003,FALSE,CL1001,NONE,,,DEAL,TRUE,2025-07-11T14:39:40.616335Z,GTDV,VFAR,2025-07-11T23:59:59.999999Z,2025-07-11T14:39:40.616335Z,,1145,XDRV,FTSE25T4900,ZV0000000201,2025-07-11T14:39:40.616335Z,100110,CAME,S,,,,,,,EUR,,MONE,BUYI,,,,10,0,0,,,,,,,,,,T10011050,,,,
SYNTHLEI0000000D0004,FALSE,CL1000,NONE,,,MTCH,FALSE,2025-07-11T14:40:01.146266Z,DAVY,VFCR,2025-07-11T23:59:59.999999Z,2025-07-11T14:40:01.146266Z,,1146,XDRV,OPT25G15.00,ZV0000000202,2025-07-11T14:40:01.146266Z,100244,NEWO,L,LMTO,0.456,0,0,0,0,EUR,,MONE,SELL,ACTI,,,50,50,50,,,,,,,,,,T10024449,,,,
SYNTHLEI0000000D0004,FALSE,CL1026,NONE,,,MTCH,FALSE,2025-07-11T14:40:19.435338Z,GTDV,VFAR,2025-07-11T23:59:59.999999Z,2025-07-11T14:32:32.435338Z,,1147,XMKT,DLTA,ZZ0000000104,2025-07-11T14:40:19.435338Z,100049,PARF,L,,,,,,3.1373,EUR,,MONE,BUYI,,,,,24,,16,,,,,AGRE,,,,T10004920,,,,
SYNTHLEI0000000D0004,FALSE,CL1000,NONE,,,MTCH,FALSE,2025-07-11T14:40:31.146266Z,DAVY,VFCR,2025-07-11T23:59:59.999999Z,2025-07-11T14:40:01.146266Z,,1148,XDRV,OPT25G15.00,ZV0000000202,2025-07-11T14:40:31.146266Z,100244,PARF,L,,,,,,0.456,EUR,,MONE,SELL,,,,,41,,9,,,,,PASV,,,,T10024449,,,,
SYNTHLEI0000000B0002,FALSE,NONE,ALGOPT,,,DEAL,FALSE,2025-07-11T14:40:46.026009Z,DAVY,VFCR,2025-07-11T23:59:59.999999Z,2025-07-11T14:40:46.026009Z,,1149,XMKT,JULT,ZZ0000000110,2025-07-11T14:40:46.026009Z,100183,NEWO,L,LMTO,11.4245,0,0,0,0,EUR,,MONE,SELL,ACTI,,,1500,1500,1500,,,,,,,,,,T10018327,,,,
SYNTHLEI0000000G0007,FALSE,CL1034,NONE,,,DEAL,FALSE,2025-07-11T14:40:56.647678Z,DAVY,,2025-07-11T23:59:59.999999Z,2025-07-11T14:40:56.647678Z,,1150,XDRV,OPT25G15.00,ZV0000000202,2025-07-11T14:40:56.647678Z,100632,NEWO,L,LMTO,0.4736,0,0,0,0,EUR,,MONE,SELL,ACTI,,,2,2,2,,,,,,,,,,T10063292,,,,
SYNTHLEI0000000B0002,TRUE,NONE,ALGO1,,,MTCH,FALSE,2025-07-11T14:41:38.456100Z,GTDV,VFAR,2025-07-11T23:59:59.999999Z,2025-07-11T14:39:25.456100Z,,1151,XMKT,FXTR,ZZ0000000106,2025-07-11T14:41:38.456100Z,100395,FILL,M,,,,,,3.1951,EUR,,MONE,SELL,,,,,0,,5,,,,,AGRE,,,,T10039564,,,,
SYNTHLEI0000000E0005,FALSE,NONE,NONE,,,AOTC,FALSE,2025-07-11T14:41:49.680176Z,GTCV,VFCR,9999-12-31T23:59:59.999999Z,2025-07-11T14:41:49.680176Z,,1152,XMKT,DLTA,ZZ0000000104,2025-07-11T14:41:49.680176Z,100483,NEWO,L,LMTO,3.14,0,0,0,0,EUR,,MONE,SELL,ACTI,,,5,5,5,,,,,,,,,,T10048352,,,,
SYNTHLEI0000000E0005,FALSE,NONE,NONE,,,AOTC,FALSE,2025-07-11T14:41:52.172176Z,GTCV,VFCR,9999-12-31T23:59:59.999999Z,2025-07-11T14:41:52.172176Z,,1153,XMKT,DLTA,ZZ0000000104,2025-07-11T14:41:52.172176Z,100483,REME,L,LMTO,3.1407,,,,,EUR,,MONE,SELL,ACTI,,,5,5,5,,,,,,,,,,T10048352,,,,
SYNTHLEI0000000E0005,FALSE,NONE,NONE,,,AOTC,FALSE,2025-07-11T14:41:54.269176Z,GTCV,VFCR,9999-12-31T23:59:59.999999Z,2025-07-11T14:41:54.269176Z,,1154,XMKT,DLTA,ZZ0000000104,2025-07-11T14:41:54.269176Z,100483,CAME,L,LMTO,,,,,,EUR,,MONE,SELL,,,,5,0,0,,,,,,,,,,T10048352,,,,
SYNTHLEI0000000H0008,FALSE,NONE,NONE,,,DEAL,TRUE,2025-07-11T14:43:07.819664Z,FOKV,VFCR,9999-12-31T23:59:59.999999Z,2025-07-11T14:43:07.819664Z,,1155,XMKT,BRVO,ZZ0000000102,2025-07-11T14:43:07.819664Z,100268,CAME,L,,,,,,,EUR,,MONE,BUYI,,,,5,0,0,,,,,,,,,,T10026836,,,,
SYNTHLEI0000000G0007,FALSE,NONE,ALGOPT,,,DEAL,TRUE,2025-07-11T14:43:08.346784Z,GTCV,,9999-12-31T23:59:59.999999Z,2025-07-11T14:43:08.346784Z,,1156,XMKT,CHRL,ZZ0000000103,2025-07-11T14:43:08.346784Z,100374,NEWO,L,LMTO,16.2497,0,0,0,0,EUR,,MONE,BUYI,ACTI,,,500,500,500,,,,,,,,,,T10037499,,,,
SYNTHLEI0000000D0004,FALSE,CL1026,NONE,,,MTCH,FALSE,2025-07-11T14:43:30.435338Z,GTDV,VFAR,2025-07-11T23:59:59.999999Z,2025-07-11T14:32:32.435338Z,,1157,XMKT,DLTA,ZZ0000000104,2025-07-11T14:43:30.435338Z,100049,FILL,L,,,,,,3.1373,EUR,,MONE,BUYI,,,,,0,,24,,,,,PASV,,,,T10004920,,,,
SYNTHLEI0000000H0008,FALSE,CL1014,NONE,,,AOTC,FALSE,2025-07-11T14:43:38.650012Z,GTDV,VFAR,2025-07-11T23:59:59.999999Z,2025-07-11T14:39:10.650012Z,,1158,XMKT,ECHO,ZZ0000000105,2025-07-11T14:43:38.650012Z,100364,PARF,L,,,,,,7.9373,EUR,,MONE,BUYI,,,,,848,,152,,,,,AGRE,,,,T10036484,,,,
