CallID,CallDate,CallTime,RepID,HCPID,CallOutcome,IsConnected,DurationMinutes,AfterCallWorkMinutes,AHT_Minutes,IsMeaningfulInteraction,InteractionType,Script,AIRecommended,AIFollowed,ScheduledTime,IsScheduleAdherent,Drug,TherapyArea,NotesTaken,FollowUpScheduled,HCPSentimentScore,Channel,ScriptDeviation,CallQualityScore,AdverseEventFlagged
CALL-005973,2025-09-03,19:26,REP-010,HCP-0153,Voicemail,0,1.0,0.6,1.6,0,N/A,Script B - Direct,1,0,20:05,1,DrugBeta-50mg,Neurology,0,0,,Phone,0,,0
CALL-005974,2026-03-29,20:18,REP-020,HCP-0334,Gatekeeper Block,0,0.9,0.6,1.5,0,N/A,Script A - Empathetic,1,1,20:04,1,DrugGamma-200mg,Neurology,0,0,,Phone,0,,0
CALL-005975,2025-07-11,16:02,REP-015,HCP-0037,Gatekeeper Block,0,0.5,0.4,1.0,0,N/A,Script A - Empathetic,1,1,17:38,1,NeuroX-75mg,Immunology,0,0,,Email,0,,0
CALL-005976,2025-07-11,19:44,REP-018,HCP-0202,Connected,1,5.7,1.9,7.6,1,Patient Case Discussion,Script B - Direct,1,1,19:23,0,DrugGamma-200mg,Immunology,1,0,1.6,Video,0,8.4,0
CALL-005977,2025-12-18,19:06,REP-024,HCP-0085,No Answer,0,1.2,0.4,1.6,0,N/A,Script A - Empathetic,0,0,19:07,1,DrugBeta-50mg,Rare Disease,0,0,,Phone,1,,0
CALL-005978,2026-02-08,21:54,REP-006,HCP-0136,Voicemail,0,0.5,0.9,1.3,0,N/A,Script A - Empathetic,0,0,23:51,1,DrugAlpha-100mg,Neurology,0,0,,Phone,0,,0
CALL-005979,2026-01-04,19:32,REP-024,HCP-0214,Connected,1,10.4,4.3,14.7,0,Product Info,Script A - Empathetic,0,0,16:55,1,NeuroX-75mg,Immunology,1,0,2.3,Email,0,4.0,0
CALL-005980,2025-11-09,20:26,REP-016,HCP-0408,Gatekeeper Block,0,1.1,0.2,1.3,0,N/A,Script A - Empathetic,1,1,20:02,1,NeuroX-75mg,Rare Disease,0,0,,Phone,0,,0
CALL-005981,2025-08-10,19:11,REP-010,HCP-0195,Connected,1,18.2,1.0,19.3,0,Follow-up Scheduling,Script A - Empathetic,1,1,22:37,1,NeuroX-75mg,Immunology,1,0,1.4,Email,0,1,0
CALL-005982,2025-07-29,23:24,REP-001,HCP-0075,Connected,1,4.5,1.6,6.0,0,Clinical Data Review,Script B - Direct,0,0,19:49,1,DrugBeta-50mg,Neurology,1,0,2.3,Email,0,5.1,0
CALL-005983,2025-09-09,21:27,REP-014,HCP-0308,No Answer,0,0.4,0.9,1.3,0,N/A,Script B - Direct,0,0,21:26,1,NeuroX-75mg,Cardiology,0,0,,Email,0,,0
CALL-005984,2025-08-20,17:57,REP-004,HCP-0273,Voicemail,0,1.2,0.3,1.5,0,N/A,Script B - Direct,1,0,18:00,1,NeuroX-75mg,Neurology,0,0,,Video,0,,0
CALL-005985,2025-12-22,18:11,REP-014,HCP-0486,Connected,1,9.3,3.5,12.8,1,Clinical Data Review,Script A - Empathetic,0,0,16:54,1,CardioPlus-25mg,Neurology,1,0,3.2,Phone,0,6.6,0
CALL-005986,2025-10-01,20:18,REP-011,HCP-0132,No Answer,0,0.9,0.7,1.6,0,N/A,Script A - Empathetic,0,0,16:50,1,CardioPlus-25mg,Cardiology,0,0,,Phone,0,,0
CALL-005987,2025-10-05,18:12,REP-023,HCP-0202,Gatekeeper Block,0,0.7,0.4,1.2,0,N/A,Script A - Empathetic,1,0,20:04,1,DrugBeta-50mg,Immunology,0,0,,Phone,0,,0
CALL-005988,2025-07-31,23:42,REP-020,HCP-0482,Voicemail,0,0.8,0.4,1.2,0,N/A,Script A - Empathetic,1,1,17:23,0,CardioPlus-25mg,Neurology,0,0,,Phone,0,,0
CALL-005989,2026-02-28,20:51,REP-014,HCP-0441,Voicemail,0,0.2,0.3,0.6,0,N/A,Script A - Empathetic,0,0,22:32,1,DrugBeta-50mg,Cardiology,0,0,,Phone,0,,0
CALL-005990,2025-12-24,19:13,REP-012,HCP-0451,Wrong Number,0,1.0,0.2,1.2,0,N/A,Script A - Empathetic,1,1,20:58,1,NeuroX-75mg,Immunology,0,0,,Phone,0,,0
CALL-005991,2025-07-09,20:51,REP-013,HCP-0261,Connected,1,12.7,4.9,17.6,0,Scientific Discussion,Script A - Empathetic,0,0,20:33,1,CardioPlus-25mg,Cardiology,1,0,2.9,Phone,0,6.3,0
CALL-005992,2025-12-19,21:39,REP-017,HCP-0440,Connected,1,12.5,3.6,16.1,1,Patient Case Discussion,Script A - Empathetic,1,1,21:16,1,DrugBeta-50mg,Immunology,1,0,4.0,Phone,0,5.8,0
CALL-005993,2025-08-10,17:59,REP-022,HCP-0116,No Answer,0,1.2,0.8,1.9,0,N/A,Script B - Direct,0,0,23:26,1,DrugBeta-50mg,Cardiology,0,0,,Phone,0,,0
CALL-005994,2025-10-17,23:20,REP-019,HCP-0423,No Answer,0,1.4,0.5,1.9,0,N/A,Script B - Direct,1,0,16:50,1,DrugGamma-200mg,Oncology,0,0,,Phone,0,,0
CALL-005995,2026-04-23,21:31,REP-023,HCP-0173,Wrong Number,0,1.5,0.2,1.7,0,N/A,Script B - Direct,0,0,23:56,1,DrugAlpha-100mg,Immunology,0,0,,Phone,0,,0
CALL-005996,2026-03-11,19:41,REP-009,HCP-0277,Connected,1,6.7,1.9,8.7,1,Follow-up Scheduling,Script A - Empathetic,1,1,20:06,0,DrugGamma-200mg,Rare Disease,1,1,3.3,Phone,0,5.0,0
CALL-005997,2025-11-27,21:54,REP-012,HCP-0130,Wrong Number,0,0.2,1.1,1.3,0,N/A,Script A - Empathetic,0,0,16:22,1,DrugAlpha-100mg,Cardiology,0,0,,Video,0,,0
CALL-005998,2026-04-23,21:55,REP-022,HCP-0075,Wrong Number,0,1.1,0.3,1.5,0,N/A,Script A - Empathetic,0,0,23:03,1,DrugBeta-50mg,Neurology,0,0,,Email,0,,0
CALL-005999,2025-11-29,18:32,REP-001,HCP-0420,Connected,1,4.2,3.2,7.5,0,Brief Check-in,Script A - Empathetic,1,1,21:09,1,DrugBeta-50mg,Immunology,1,0,1.8,Phone,0,6.5,0
CALL-006000,2026-01-12,22:32,REP-018,HCP-0419,Connected,1,14.9,3.2,18.2,1,Clinical Data Review,Script A - Empathetic,1,1,16:13,1,NeuroX-75mg,Rare Disease,1,0,2.7,Phone,0,7.5,0
CALL-006001,2025-08-08,19:33,REP-008,HCP-0102,Voicemail,0,1.1,0.6,1.7,0,N/A,Script B - Direct,1,1,23:04,1,DrugBeta-50mg,Rare Disease,0,0,,Phone,0,,0
CALL-006002,2026-04-15,18:52,REP-018,HCP-0090,Gatekeeper Block,0,1.4,0.6,2.0,0,N/A,Script B - Direct,1,1,23:00,1,DrugAlpha-100mg,Immunology,0,0,,Phone,0,,0
CALL-006003,2025-11-08,20:14,REP-023,HCP-0287,Gatekeeper Block,0,0.1,0.8,0.9,0,N/A,Script B - Direct,1,1,19:53,0,DrugAlpha-100mg,Oncology,0,0,,Email,0,,0
CALL-006004,2025-11-07,23:34,REP-019,HCP-0002,Voicemail,0,0.4,0.5,0.9,0,N/A,Script A - Empathetic,1,0,22:40,1,DrugAlpha-100mg,Neurology,0,0,,Phone,0,,0
CALL-006005,2025-12-14,19:52,REP-006,HCP-0201,No Answer,0,1.1,0.2,1.3,0,N/A,Script B - Direct,1,0,17:21,1,CardioPlus-25mg,Immunology,0,0,,Email,0,,0
CALL-006006,2025-07-05,22:41,REP-012,HCP-0447,Connected,1,12.6,2.0,14.7,1,Brief Check-in,Script A - Empathetic,1,1,20:24,1,DrugAlpha-100mg,Rare Disease,1,0,5.0,Phone,0,5.6,0
CALL-006007,2025-07-29,20:19,REP-017,HCP-0135,Gatekeeper Block,0,0.4,0.3,0.7,0,N/A,Script B - Direct,1,1,22:22,1,DrugGamma-200mg,Cardiology,0,0,,Phone,0,,0
CALL-006008,2026-04-17,18:14,REP-019,HCP-0216,Wrong Number,0,0.8,0.8,1.6,0,N/A,Script A - Empathetic,1,0,16:09,0,DrugBeta-50mg,Neurology,0,0,,Phone,0,,0
CALL-006009,2025-12-04,17:55,REP-024,HCP-0256,Connected,1,4.2,0.2,4.4,0,Clinical Data Review,Script B - Direct,1,0,23:00,1,NeuroX-75mg,Immunology,1,0,3.8,Phone,0,6.2,0
CALL-006010,2025-11-12,18:22,REP-024,HCP-0026,No Answer,0,0.2,0.7,0.9,0,N/A,Script B - Direct,1,1,19:30,1,NeuroX-75mg,Rare Disease,0,0,,Email,0,,0
CALL-006011,2026-01-21,18:53,REP-003,HCP-0360,Voicemail,0,1.4,0.8,2.2,0,N/A,Script B - Direct,0,0,21:35,1,DrugAlpha-100mg,Neurology,0,0,,Video,0,,0
CALL-006012,2026-02-11,17:10,REP-010,HCP-0396,Gatekeeper Block,0,1.0,0.5,1.5,0,N/A,Script A - Empathetic,0,0,22:27,0,NeuroX-75mg,Rare Disease,0,0,,Phone,0,,0
CALL-006013,2026-01-29,17:19,REP-009,HCP-0236,Voicemail,0,0.7,0.2,0.9,0,N/A,Script B - Direct,0,0,22:55,0,DrugAlpha-100mg,Cardiology,0,0,,Email,0,,0
CALL-006014,2025-10-10,16:59,REP-012,HCP-0296,Wrong Number,0,0.6,0.6,1.1,0,N/A,Script A - Empathetic,0,0,23:38,1,NeuroX-75mg,Immunology,0,0,,Email,0,,0
CALL-006015,2025-09-14,22:47,REP-009,HCP-0299,Connected,1,11.8,4.6,16.4,1,Product Info,Script B - Direct,1,1,17:41,1,DrugAlpha-100mg,Rare Disease,1,0,3.3,Phone,0,6.6,0
CALL-006016,2025-07-30,17:59,REP-002,HCP-0406,Connected,1,2.0,3.4,5.3,0,Product Info,Script A - Empathetic,1,0,23:26,1,NeuroX-75mg,Rare Disease,1,0,2.1,Phone,0,5.7,0
CALL-006017,2025-07-09,19:26,REP-008,HCP-0259,Connected,1,10.0,2.7,12.7,0,Clinical Data Review,Script B - Direct,1,0,19:13,1,DrugGamma-200mg,Rare Disease,1,0,2.1,Phone,0,6.9,0
CALL-006018,2025-12-16,17:21,REP-002,HCP-0365,No Answer,0,1.5,1.1,2.5,0,N/A,Script A - Empathetic,1,1,22:46,0,DrugAlpha-100mg,Cardiology,0,0,,Phone,0,,0
CALL-006019,2025-09-10,19:14,REP-004,HCP-0017,Gatekeeper Block,0,1.3,0.2,1.5,0,N/A,Script A - Empathetic,0,0,16:51,1,DrugAlpha-100mg,Rare Disease,0,0,,Video,0,,0
CALL-006020,2026-01-21,22:37,REP-013,HCP-0367,Connected,1,8.0,0.2,8.2,0,Clinical Data Review,Script B - Direct,1,1,20:34,0,DrugAlpha-100mg,Immunology,1,0,2.4,Phone,0,2.2,0
CALL-006021,2025-12-10,18:38,REP-012,HCP-0166,Connected,1,10.7,2.2,12.9,0,Brief Check-in,Script B - Direct,1,1,19:00,1,DrugGamma-200mg,Rare Disease,1,0,3.5,Phone,0,3.6,0
CALL-006022,2025-09-17,21:33,REP-003,HCP-0234,Connected,1,17.7,4.0,21.6,1,Product Info,Script A - Empathetic,0,0,21:56,1,NeuroX-75mg,Cardiology,1,1,2.6,Phone,0,7.3,0
CALL-006023,2025-07-31,21:41,REP-021,HCP-0427,Gatekeeper Block,0,1.0,1.1,2.1,0,N/A,Script A - Empathetic,1,0,19:52,1,NeuroX-75mg,Cardiology,0,0,,Phone,0,,0
CALL-006024,2025-11-16,22:31,REP-019,HCP-0295,Connected,1,7.6,4.6,12.2,0,Patient Case Discussion,Script B - Direct,0,0,20:47,1,CardioPlus-25mg,Immunology,0,0,2.8,Video,0,5.8,0
CALL-006025,2025-12-02,22:27,REP-003,HCP-0021,Gatekeeper Block,0,1.4,0.5,1.9,0,N/A,Script A - Empathetic,0,0,21:28,1,DrugAlpha-100mg,Oncology,0,0,,Phone,0,,0
CALL-006026,2025-12-04,19:37,REP-010,HCP-0304,Connected,1,9.6,4.0,13.6,1,Patient Case Discussion,Script A - Empathetic,0,0,20:54,0,CardioPlus-25mg,Neurology,1,0,2.4,Email,0,7.7,0
CALL-006027,2025-09-11,18:08,REP-011,HCP-0497,Gatekeeper Block,0,0.3,0.7,1.0,0,N/A,Script B - Direct,0,0,22:43,1,CardioPlus-25mg,Immunology,0,0,,Email,0,,0
CALL-006028,2025-10-20,20:26,REP-004,HCP-0091,Gatekeeper Block,0,0.4,0.8,1.2,0,N/A,Script B - Direct,1,1,17:58,1,NeuroX-75mg,Oncology,0,0,,Phone,0,,0
CALL-006029,2025-08-05,19:49,REP-022,HCP-0330,Gatekeeper Block,0,0.8,0.2,1.0,0,N/A,Script A - Empathetic,1,0,21:04,1,CardioPlus-25mg,Rare Disease,0,0,,Phone,1,,0
CALL-006030,2026-03-20,16:01,REP-010,HCP-0012,Voicemail,0,1.4,0.5,1.9,0,N/A,Script B - Direct,0,0,23:40,1,NeuroX-75mg,Rare Disease,0,0,,Video,0,,0
CALL-006031,2025-12-07,20:06,REP-005,HCP-0072,Connected,1,9.7,4.2,13.9,1,Patient Case Discussion,Script A - Empathetic,1,1,21:26,1,DrugGamma-200mg,Immunology,1,0,2.2,Email,0,7.4,0
CALL-006032,2026-04-12,20:19,REP-023,HCP-0323,Connected,1,13.2,1.0,14.2,1,Clinical Data Review,Script A - Empathetic,0,0,20:00,1,DrugBeta-50mg,Immunology,1,0,1.8,Phone,0,7.5,0
CALL-006033,2025-12-10,16:50,REP-013,HCP-0259,No Answer,0,0.8,0.7,1.6,0,N/A,Script A - Empathetic,1,1,21:01,1,DrugGamma-200mg,Rare Disease,0,0,,Phone,0,,0
CALL-006034,2026-04-12,17:04,REP-017,HCP-0487,Wrong Number,0,1.1,0.5,1.6,0,N/A,Script B - Direct,1,0,16:32,1,DrugGamma-200mg,Rare Disease,0,0,,Phone,0,,0
CALL-006035,2025-07-07,16:11,REP-016,HCP-0150,Gatekeeper Block,0,0.5,0.7,1.3,0,N/A,Script A - Empathetic,0,0,18:40,1,CardioPlus-25mg,Rare Disease,0,0,,Email,0,,0
CALL-006036,2025-07-14,16:17,REP-007,HCP-0135,Wrong Number,0,0.7,0.6,1.3,0,N/A,Script A - Empathetic,0,0,21:35,1,DrugGamma-200mg,Cardiology,0,0,,Video,0,,0
CALL-006037,2025-11-15,16:07,REP-001,HCP-0426,Connected,1,8.7,5.8,14.5,0,Patient Case Discussion,Script A - Empathetic,0,0,20:47,1,CardioPlus-25mg,Immunology,1,0,4.6,Email,1,3.0,0
CALL-006038,2026-04-20,22:44,REP-011,HCP-0333,Connected,1,4.3,3.3,7.7,0,Patient Case Discussion,Script B - Direct,1,1,19:02,1,NeuroX-75mg,Cardiology,1,0,4.4,Phone,0,3.2,0
CALL-006039,2026-01-28,21:59,REP-020,HCP-0076,No Answer,0,0.1,0.6,0.7,0,N/A,Script A - Empathetic,1,0,23:22,0,DrugBeta-50mg,Immunology,0,0,,Phone,0,,0
CALL-006040,2025-08-16,22:49,REP-008,HCP-0293,No Answer,0,0.1,1.0,1.1,0,N/A,Script A - Empathetic,0,0,23:32,1,DrugGamma-200mg,Oncology,0,0,,Phone,0,,0
CALL-006041,2026-04-15,23:36,REP-001,HCP-0492,Voicemail,0,0.4,0.4,0.9,0,N/A,Script B - Direct,1,1,23:50,1,DrugBeta-50mg,Cardiology,0,0,,Phone,0,,0
CALL-006042,2025-09-14,18:50,REP-008,HCP-0487,Connected,1,9.7,5.1,14.9,1,Clinical Data Review,Script A - Empathetic,0,0,21:10,1,NeuroX-75mg,Rare Disease,1,0,3.0,Phone,0,3.7,0
CALL-006043,2025-10-15,16:47,REP-004,HCP-0372,No Answer,0,0.7,0.2,0.9,0,N/A,Script B - Direct,0,0,19:03,1,CardioPlus-25mg,Oncology,0,0,,Phone,0,,0
CALL-006044,2026-04-15,19:53,REP-016,HCP-0498,No Answer,0,0.9,0.2,1.1,0,N/A,Script B - Direct,1,0,16:36,1,DrugBeta-50mg,Immunology,0,0,,Phone,0,,0
CALL-006045,2026-02-08,22:47,REP-007,HCP-0102,Connected,1,20.9,3.7,24.6,0,Brief Check-in,Script A - Empathetic,1,1,18:33,1,DrugBeta-50mg,Rare Disease,1,0,3.7,Phone,0,5.1,0
CALL-006046,2026-03-28,22:36,REP-012,HCP-0056,No Answer,0,0.9,0.7,1.6,0,N/A,Script B - Direct,0,0,23:15,1,NeuroX-75mg,Oncology,0,0,,Phone,0,,0
CALL-006047,2025-10-21,21:49,REP-007,HCP-0497,Connected,1,10.9,3.4,14.3,0,Scientific Discussion,Script B - Direct,0,0,22:16,1,DrugBeta-50mg,Immunology,1,0,1.1,Phone,0,4.8,0
CALL-006048,2026-03-03,23:39,REP-022,HCP-0229,Connected,1,14.0,1.1,15.1,0,Brief Check-in,Script A - Empathetic,0,0,17:08,1,DrugGamma-200mg,Cardiology,0,0,3.5,Email,0,2.0,0
CALL-006049,2026-03-13,22:08,REP-016,HCP-0101,No Answer,0,1.3,0.3,1.6,0,N/A,Script A - Empathetic,0,0,21:51,0,DrugAlpha-100mg,Oncology,0,0,,Phone,0,,0
CALL-006050,2026-01-22,16:09,REP-006,HCP-0181,Gatekeeper Block,0,1.1,0.5,1.6,0,N/A,Script B - Direct,0,0,16:46,1,DrugBeta-50mg,Immunology,0,0,,Phone,0,,0
CALL-006051,2025-10-21,20:37,REP-020,HCP-0238,Gatekeeper Block,0,0.8,0.2,1.0,0,N/A,Script B - Direct,1,0,22:05,1,CardioPlus-25mg,Rare Disease,0,0,,Phone,0,,0
CALL-006052,2026-02-17,19:03,REP-003,HCP-0237,Voicemail,0,1.0,0.5,1.5,0,N/A,Script B - Direct,1,1,21:57,0,CardioPlus-25mg,Oncology,0,0,,Phone,0,,0
CALL-006053,2025-12-03,23:40,REP-013,HCP-0457,Voicemail,0,0.5,0.3,0.8,0,N/A,Script A - Empathetic,0,0,18:03,1,CardioPlus-25mg,Cardiology,0,0,,Phone,0,,0
CALL-006054,2026-01-24,21:06,REP-012,HCP-0204,Connected,1,4.9,1.8,6.8,0,Product Info,Script A - Empathetic,0,0,17:49,1,DrugGamma-200mg,Cardiology,1,0,4.3,Phone,0,4.8,0
CALL-006055,2026-02-15,17:50,REP-015,HCP-0259,Connected,1,8.8,5.1,13.9,1,Follow-up Scheduling,Script A - Empathetic,1,0,17:17,1,CardioPlus-25mg,Rare Disease,1,1,4.3,Phone,1,3.4,0
CALL-006056,2025-12-26,17:16,REP-002,HCP-0457,No Answer,0,1.4,1.3,2.7,0,N/A,Script B - Direct,0,0,19:22,1,NeuroX-75mg,Cardiology,0,0,,Email,0,,0
CALL-006057,2025-07-07,18:04,REP-001,HCP-0036,Gatekeeper Block,0,1.4,0.4,1.8,0,N/A,Script A - Empathetic,1,1,17:51,1,DrugAlpha-100mg,Oncology,0,0,,Phone,0,,0
CALL-006058,2025-09-25,23:09,REP-014,HCP-0233,Connected,1,8.9,5.0,13.8,1,Patient Case Discussion,Script A - Empathetic,0,0,23:10,0,DrugGamma-200mg,Immunology,1,0,4.3,Phone,0,5.7,0
CALL-006059,2026-04-23,19:45,REP-005,HCP-0413,No Answer,0,1.3,1.0,2.2,0,N/A,Script B - Direct,1,1,19:29,1,DrugBeta-50mg,Cardiology,0,0,,Phone,0,,0
CALL-006060,2026-02-14,23:19,REP-017,HCP-0498,Voicemail,0,1.4,0.8,2.2,0,N/A,Script B - Direct,1,0,22:40,1,DrugGamma-200mg,Immunology,0,0,,Phone,0,,0
CALL-006061,2026-03-12,22:49,REP-003,HCP-0438,Connected,1,8.2,0.2,8.4,0,Patient Case Discussion,Script A - Empathetic,0,0,23:36,1,DrugBeta-50mg,Cardiology,1,0,4.1,Video,0,2.3,0
CALL-006062,2025-09-25,23:57,REP-015,HCP-0299,Connected,1,12.7,3.9,16.6,0,Product Info,Script A - Empathetic,1,1,23:41,1,DrugGamma-200mg,Rare Disease,1,0,2.1,Phone,0,5.3,0
CALL-006063,2025-07-13,22:08,REP-002,HCP-0272,Connected,1,9.3,1.7,11.0,1,Follow-up Scheduling,Script A - Empathetic,1,1,17:04,1,CardioPlus-25mg,Immunology,1,0,1.4,Phone,0,3.8,0
CALL-006064,2025-12-18,21:57,REP-015,HCP-0183,Connected,1,9.8,5.2,15.1,0,Brief Check-in,Script A - Empathetic,0,0,18:51,1,DrugAlpha-100mg,Rare Disease,1,0,4.9,Phone,0,4.6,0
CALL-006065,2026-03-02,18:30,REP-024,HCP-0417,Voicemail,0,0.5,0.7,1.2,0,N/A,Script B - Direct,1,0,23:11,1,DrugGamma-200mg,Neurology,0,0,,Email,0,,0
CALL-006066,2026-03-25,18:46,REP-024,HCP-0403,Connected,1,10.1,0.7,10.8,0,Brief Check-in,Script A - Empathetic,0,0,21:53,1,NeuroX-75mg,Cardiology,1,0,4.1,Phone,0,5.7,0
CALL-006067,2025-09-02,21:21,REP-001,HCP-0225,Connected,1,20.8,0.6,21.4,1,Follow-up Scheduling,Script A - Empathetic,1,1,20:06,1,DrugGamma-200mg,Neurology,1,1,4.2,Phone,0,6.6,0
CALL-006068,2025-12-10,20:30,REP-023,HCP-0103,Wrong Number,0,0.7,0.5,1.1,0,N/A,Script B - Direct,0,0,19:51,1,DrugAlpha-100mg,Rare Disease,0,0,,Phone,0,,0
CALL-006069,2026-01-27,19:26,REP-014,HCP-0128,Voicemail,0,1.4,0.5,1.9,0,N/A,Script B - Direct,1,1,16:28,1,CardioPlus-25mg,Immunology,0,0,,Phone,0,,0
CALL-006070,2026-01-01,22:30,REP-006,HCP-0489,Connected,1,11.2,1.0,12.2,1,Scientific Discussion,Script B - Direct,1,0,19:24,1,NeuroX-75mg,Neurology,1,0,1.2,Email,0,3.8,0
CALL-006071,2025-10-30,22:00,REP-010,HCP-0253,Connected,1,12.0,2.0,14.0,1,Patient Case Discussion,Script B - Direct,0,0,23:46,1,DrugBeta-50mg,Oncology,1,0,2.3,Phone,0,8.2,0
CALL-006072,2026-03-28,21:57,REP-005,HCP-0355,No Answer,0,0.2,0.6,0.8,0,N/A,Script A - Empathetic,1,0,16:35,1,DrugAlpha-100mg,Oncology,0,0,,Video,0,,0
CALL-006073,2025-09-25,23:50,REP-016,HCP-0091,Connected,1,8.6,4.1,12.7,0,Clinical Data Review,Script B - Direct,1,1,21:52,1,NeuroX-75mg,Oncology,1,0,2.1,Phone,0,4.4,0
CALL-006074,2025-12-03,19:33,REP-025,HCP-0159,Connected,1,9.6,2.5,12.1,1,Follow-up Scheduling,Script B - Direct,0,0,16:24,1,DrugBeta-50mg,Rare Disease,1,1,2.9,Phone,0,6.2,0
CALL-006075,2025-09-05,22:03,REP-023,HCP-0443,Wrong Number,0,0.4,0.8,1.3,0,N/A,Script A - Empathetic,1,1,16:04,1,DrugBeta-50mg,Cardiology,0,0,,Phone,0,,0
CALL-006076,2025-10-02,22:47,REP-006,HCP-0024,Gatekeeper Block,0,1.1,0.8,1.9,0,N/A,Script B - Direct,1,1,19:31,1,DrugGamma-200mg,Immunology,0,0,,Phone,0,,0
CALL-006077,2026-03-13,21:22,REP-012,HCP-0359,Voicemail,0,0.7,1.0,1.7,0,N/A,Script A - Empathetic,1,0,16:48,1,CardioPlus-25mg,Oncology,0,0,,Phone,0,,0
CALL-006078,2025-09-27,18:40,REP-014,HCP-0022,Voicemail,0,0.8,0.3,1.1,0,N/A,Script B - Direct,0,0,16:04,1,CardioPlus-25mg,Oncology,0,0,,Phone,0,,0
CALL-006079,2025-09-27,23:45,REP-016,HCP-0093,Voicemail,0,0.8,0.4,1.2,0,N/A,Script A - Empathetic,1,0,21:52,1,NeuroX-75mg,Rare Disease,0,0,,Email,0,,0
CALL-006080,2025-09-02,16:11,REP-022,HCP-0306,Connected,1,11.7,3.6,15.4,1,Follow-up Scheduling,Script A - Empathetic,0,0,17:31,1,NeuroX-75mg,Rare Disease,0,0,2.0,Phone,0,5.8,0
CALL-006081,2026-04-07,18:13,REP-018,HCP-0093,Connected,1,19.5,2.7,22.2,0,Brief Check-in,Script A - Empathetic,0,0,20:14,0,NeuroX-75mg,Rare Disease,1,0,1.4,Phone,0,2.8,0
CALL-006082,2025-09-26,22:48,REP-021,HCP-0271,No Answer,0,0.2,0.6,0.8,0,N/A,Script A - Empathetic,1,0,19:29,1,CardioPlus-25mg,Neurology,0,0,,Phone,1,,0
CALL-006083,2026-02-07,21:36,REP-024,HCP-0397,No Answer,0,0.4,0.5,0.9,0,N/A,Script A - Empathetic,1,0,17:11,1,NeuroX-75mg,Neurology,0,0,,Phone,0,,0
CALL-006084,2025-12-28,21:26,REP-009,HCP-0439,Gatekeeper Block,0,1.3,0.8,2.2,0,N/A,Script A - Empathetic,1,1,17:45,1,DrugGamma-200mg,Neurology,0,0,,Video,0,,0
CALL-006085,2025-11-23,23:24,REP-005,HCP-0209,Connected,1,12.1,2.9,15.0,1,Patient Case Discussion,Script A - Empathetic,0,0,19:44,1,DrugBeta-50mg,Immunology,1,1,1.3,Phone,0,5.7,0
CALL-006086,2026-02-22,18:55,REP-013,HCP-0269,Voicemail,0,1.3,0.2,1.5,0,N/A,Script B - Direct,1,0,19:22,1,CardioPlus-25mg,Immunology,0,0,,Phone,0,,0
CALL-006087,2026-03-12,21:53,REP-008,HCP-0441,Wrong Number,0,1.5,0.2,1.7,0,N/A,Script A - Empathetic,1,1,17:33,1,DrugGamma-200mg,Cardiology,0,0,,Phone,0,,0
CALL-006088,2026-02-08,21:33,REP-019,HCP-0060,Connected,1,5.3,1.6,6.9,0,Product Info,Script A - Empathetic,0,0,21:16,1,NeuroX-75mg,Rare Disease,1,0,2.4,Phone,0,2.2,0
CALL-006089,2026-03-09,23:40,REP-012,HCP-0135,No Answer,0,1.3,0.5,1.8,0,N/A,Script A - Empathetic,1,1,21:10,1,NeuroX-75mg,Cardiology,0,0,,Phone,0,,0
CALL-006090,2025-11-14,20:57,REP-017,HCP-0286,Connected,1,7.3,0.9,8.3,1,Patient Case Discussion,Script B - Direct,1,1,20:49,1,DrugGamma-200mg,Rare Disease,1,1,1.8,Phone,0,7.4,0
CALL-006091,2026-04-18,21:42,REP-025,HCP-0419,Gatekeeper Block,0,1.0,0.4,1.4,0,N/A,Script B - Direct,1,1,16:58,1,CardioPlus-25mg,Rare Disease,0,0,,Email,0,,0
CALL-006092,2026-03-09,23:55,REP-008,HCP-0442,Connected,1,10.9,1.5,12.5,1,Follow-up Scheduling,Script B - Direct,1,1,20:58,1,DrugBeta-50mg,Cardiology,1,0,1.8,Phone,0,6.9,0
CALL-006093,2025-11-21,23:26,REP-022,HCP-0432,No Answer,0,1.1,0.2,1.3,0,N/A,Script A - Empathetic,1,0,17:54,1,DrugBeta-50mg,Neurology,0,0,,Phone,0,,0
CALL-006094,2025-10-28,23:36,REP-007,HCP-0289,No Answer,0,0.7,0.2,0.9,0,N/A,Script A - Empathetic,0,0,18:20,0,CardioPlus-25mg,Oncology,0,0,,Phone,0,,0
CALL-006095,2025-07-26,18:01,REP-012,HCP-0286,Gatekeeper Block,0,0.2,1.0,1.1,0,N/A,Script B - Direct,1,1,18:40,1,DrugAlpha-100mg,Rare Disease,0,0,,Phone,1,,0
CALL-006096,2026-02-08,22:31,REP-003,HCP-0416,Connected,1,19.5,1.9,21.4,1,Clinical Data Review,Script A - Empathetic,0,0,17:10,1,DrugBeta-50mg,Neurology,1,0,1.2,Phone,0,5.3,0
CALL-006097,2025-09-24,16:58,REP-006,HCP-0265,Voicemail,0,1.4,0.2,1.6,0,N/A,Script B - Direct,0,0,20:12,1,DrugGamma-200mg,Oncology,0,0,,Phone,0,,0
CALL-006098,2025-07-20,16:27,REP-005,HCP-0409,Connected,1,11.2,0.7,12.0,1,Patient Case Discussion,Script B - Direct,1,1,23:20,1,DrugBeta-50mg,Cardiology,1,1,4.6,Phone,0,4.4,0
