UsageID,UsageDate,RepID,Drug,TherapyArea,Topic,QueryType,AnswerQuality,TimeToAnswerSec,TimeSavedMinutes,UsedInHCPInteraction,UserSatisfaction,HCPID
MSL-003661,2025-12-15,REP-017,DrugAlpha-100mg,Immunology,Guidelines / Protocols,Live During HCP Call,Fully Answered,7.3,18.8,0,5,
MSL-003662,2025-12-15,REP-017,DrugGamma-200mg,Immunology,Off-label Evidence Request,Pre-Meeting Prep,Fully Answered,11.6,12.8,1,5,HCP-0042
MSL-003663,2025-12-15,REP-017,DrugAlpha-100mg,Immunology,Clinical Trial Data,Self-Study,No Answer Found,33.4,0,0,3,
MSL-003664,2025-12-15,REP-017,DrugGamma-200mg,Immunology,Subgroup Analysis,Live During HCP Call,Fully Answered,4.5,6.4,0,5,
MSL-003665,2025-12-15,REP-021,DrugAlpha-100mg,Rare Disease,Long-term Outcomes,Pre-Meeting Prep,Partially Answered,15.0,14.5,1,3,HCP-0435
MSL-003666,2025-12-15,REP-021,NeuroX-75mg,Rare Disease,Pharmacokinetics,Live During HCP Call,Fully Answered,10.6,9.9,1,5,HCP-0400
MSL-003667,2025-12-15,REP-021,DrugGamma-200mg,Rare Disease,Guidelines / Protocols,Pre-Meeting Prep,Fully Answered,9.6,12.3,0,4,
MSL-003668,2025-12-15,REP-021,DrugBeta-50mg,Rare Disease,Drug Interactions,Pre-Meeting Prep,No Answer Found,14.7,0,0,1,
MSL-003669,2025-12-15,REP-021,NeuroX-75mg,Rare Disease,Subgroup Analysis,Pre-Meeting Prep,Fully Answered,5.1,2,1,5,HCP-0319
MSL-003670,2025-12-16,REP-002,NeuroX-75mg,Oncology,Real-World Evidence,Pre-Meeting Prep,Partially Answered,12.1,9.6,1,4,HCP-0474
MSL-003671,2025-12-16,REP-002,DrugGamma-200mg,Oncology,Pharmacokinetics,Live During HCP Call,Fully Answered,4.5,12.3,0,5,
MSL-003672,2025-12-16,REP-002,DrugAlpha-100mg,Oncology,Adverse Events / Safety,Live During HCP Call,Partially Answered,3.6,15.6,1,3,HCP-0242
MSL-003673,2025-12-16,REP-002,DrugBeta-50mg,Oncology,Subgroup Analysis,Live During HCP Call,Partially Answered,20.8,17.1,1,4,HCP-0108
MSL-003674,2025-12-16,REP-004,CardioPlus-25mg,Cardiology,Guidelines / Protocols,Self-Study,Fully Answered,6.9,12.4,0,4,
MSL-003675,2025-12-16,REP-004,NeuroX-75mg,Cardiology,Guidelines / Protocols,Pre-Meeting Prep,Redirected to Medical,20.4,0,0,2,
MSL-003676,2025-12-16,REP-004,DrugAlpha-100mg,Cardiology,Drug Interactions,Live During HCP Call,Partially Answered,18.8,14.0,1,3,HCP-0028
MSL-003677,2025-12-16,REP-004,DrugAlpha-100mg,Cardiology,Pharmacokinetics,Pre-Meeting Prep,Fully Answered,10.4,19.1,1,5,HCP-0169
MSL-003678,2025-12-16,REP-004,DrugBeta-50mg,Cardiology,Competitor Comparison,Pre-Meeting Prep,Fully Answered,5.9,6.2,1,5,HCP-0337
MSL-003679,2025-12-16,REP-008,NeuroX-75mg,Immunology,Long-term Outcomes,Self-Study,Partially Answered,19.3,5.5,0,4,
MSL-003680,2025-12-16,REP-008,DrugGamma-200mg,Immunology,Drug Interactions,Pre-Meeting Prep,Fully Answered,4.2,16.0,1,5,HCP-0289
MSL-003681,2025-12-16,REP-008,DrugGamma-200mg,Immunology,Guidelines / Protocols,Self-Study,Fully Answered,7.2,9.3,0,5,
MSL-003682,2025-12-16,REP-009,CardioPlus-25mg,Cardiology,Competitor Comparison,Post-Call Follow-up,Fully Answered,6.1,8.1,0,5,
MSL-003683,2025-12-16,REP-009,DrugBeta-50mg,Cardiology,Clinical Trial Data,Post-Call Follow-up,Fully Answered,15.6,12.2,0,4,
MSL-003684,2025-12-16,REP-009,DrugGamma-200mg,Cardiology,Drug Interactions,Self-Study,Fully Answered,7.6,13.7,0,4,
MSL-003685,2025-12-16,REP-010,DrugGamma-200mg,Immunology,Off-label Evidence Request,Post-Call Follow-up,No Answer Found,25.3,0,0,2,
MSL-003686,2025-12-16,REP-010,NeuroX-75mg,Immunology,Adverse Events / Safety,Post-Call Follow-up,Redirected to Medical,26.5,0,0,2,
MSL-003687,2025-12-16,REP-015,DrugBeta-50mg,Oncology,Biomarker Data,Pre-Meeting Prep,Fully Answered,8.1,11.1,1,5,HCP-0169
MSL-003688,2025-12-16,REP-015,DrugBeta-50mg,Oncology,Dosing Guidelines,Post-Call Follow-up,Fully Answered,12.0,6.1,0,5,
MSL-003689,2025-12-16,REP-015,DrugGamma-200mg,Oncology,Pharmacokinetics,Pre-Meeting Prep,Fully Answered,8.6,17.4,1,5,HCP-0418
MSL-003690,2025-12-16,REP-016,CardioPlus-25mg,Neurology,Dosing Guidelines,Pre-Meeting Prep,Fully Answered,4.7,9.3,1,5,HCP-0380
MSL-003691,2025-12-16,REP-016,DrugBeta-50mg,Neurology,Clinical Trial Data,Pre-Meeting Prep,Fully Answered,14.3,11.6,1,5,HCP-0126
MSL-003692,2025-12-16,REP-016,DrugGamma-200mg,Neurology,Combination Therapy,Pre-Meeting Prep,Fully Answered,13.0,6.0,1,4,HCP-0486
MSL-003693,2025-12-16,REP-017,DrugBeta-50mg,Immunology,Subgroup Analysis,Pre-Meeting Prep,Fully Answered,7.8,15.6,1,5,HCP-0146
MSL-003694,2025-12-16,REP-017,DrugAlpha-100mg,Immunology,Clinical Trial Data,Self-Study,Fully Answered,3.6,13.4,0,4,
MSL-003695,2025-12-16,REP-017,CardioPlus-25mg,Immunology,Off-label Evidence Request,Live During HCP Call,Fully Answered,2.1,10.1,1,5,HCP-0136
MSL-003696,2025-12-16,REP-021,DrugGamma-200mg,Rare Disease,Adverse Events / Safety,Pre-Meeting Prep,Partially Answered,20.6,15.6,0,3,
MSL-003697,2025-12-16,REP-021,NeuroX-75mg,Rare Disease,Competitor Comparison,Post-Call Follow-up,Fully Answered,7.7,13.3,0,5,
MSL-003698,2025-12-17,REP-002,DrugAlpha-100mg,Oncology,Dosing Guidelines,Pre-Meeting Prep,Fully Answered,7.4,14.9,1,5,HCP-0439
MSL-003699,2025-12-17,REP-002,DrugGamma-200mg,Oncology,Long-term Outcomes,Pre-Meeting Prep,Fully Answered,10.9,4.3,1,4,HCP-0033
MSL-003700,2025-12-17,REP-002,CardioPlus-25mg,Oncology,Patient Selection Criteria,Post-Call Follow-up,Fully Answered,7.0,12.2,0,5,
MSL-003701,2025-12-17,REP-002,CardioPlus-25mg,Oncology,Pharmacokinetics,Self-Study,No Answer Found,31.0,0,0,1,
MSL-003702,2025-12-17,REP-004,NeuroX-75mg,Cardiology,Clinical Trial Data,Self-Study,No Answer Found,18.1,0,0,1,
MSL-003703,2025-12-17,REP-004,CardioPlus-25mg,Cardiology,Pharmacokinetics,Post-Call Follow-up,Partially Answered,25.2,6.2,0,3,
MSL-003704,2025-12-17,REP-008,NeuroX-75mg,Immunology,Mechanism of Action,Pre-Meeting Prep,Fully Answered,9.8,12.2,1,5,HCP-0366
MSL-003705,2025-12-17,REP-008,CardioPlus-25mg,Immunology,Guidelines / Protocols,Pre-Meeting Prep,Fully Answered,12.9,3.6,0,5,
MSL-003706,2025-12-17,REP-008,DrugAlpha-100mg,Immunology,Clinical Trial Data,Self-Study,Fully Answered,3.8,19.6,0,5,
MSL-003707,2025-12-17,REP-008,CardioPlus-25mg,Immunology,Biomarker Data,Pre-Meeting Prep,Partially Answered,13.4,12.0,1,4,HCP-0036
MSL-003708,2025-12-17,REP-009,NeuroX-75mg,Cardiology,Subgroup Analysis,Pre-Meeting Prep,No Answer Found,21.7,0,0,1,
MSL-003709,2025-12-17,REP-009,DrugBeta-50mg,Cardiology,Biomarker Data,Pre-Meeting Prep,Redirected to Medical,5.8,0,0,3,
MSL-003710,2025-12-17,REP-009,NeuroX-75mg,Cardiology,Combination Therapy,Self-Study,Fully Answered,9.6,4.8,0,5,
MSL-003711,2025-12-17,REP-009,DrugAlpha-100mg,Cardiology,Subgroup Analysis,Post-Call Follow-up,Redirected to Medical,17.4,0,0,1,
MSL-003712,2025-12-17,REP-010,DrugAlpha-100mg,Immunology,Adverse Events / Safety,Self-Study,Partially Answered,19.5,10.5,0,3,
MSL-003713,2025-12-17,REP-010,NeuroX-75mg,Immunology,Biomarker Data,Pre-Meeting Prep,Fully Answered,6.1,13.2,1,5,HCP-0196
MSL-003714,2025-12-17,REP-010,DrugAlpha-100mg,Immunology,Subgroup Analysis,Post-Call Follow-up,Redirected to Medical,19.8,0,0,1,
MSL-003715,2025-12-17,REP-010,DrugBeta-50mg,Immunology,Competitor Comparison,Pre-Meeting Prep,Fully Answered,6.0,16.7,1,5,HCP-0424
MSL-003716,2025-12-17,REP-015,DrugGamma-200mg,Oncology,Biomarker Data,Self-Study,Redirected to Medical,15.6,0,0,3,
MSL-003717,2025-12-17,REP-015,NeuroX-75mg,Oncology,Pharmacokinetics,Self-Study,Fully Answered,6.4,9.6,0,5,
MSL-003718,2025-12-17,REP-015,NeuroX-75mg,Oncology,Adverse Events / Safety,Self-Study,Redirected to Medical,22.7,0,0,2,
MSL-003719,2025-12-17,REP-015,DrugGamma-200mg,Oncology,Patient Selection Criteria,Live During HCP Call,Fully Answered,5.9,5.3,1,5,HCP-0024
MSL-003720,2025-12-17,REP-015,NeuroX-75mg,Oncology,Mechanism of Action,Self-Study,Partially Answered,9.5,17.4,0,2,
MSL-003721,2025-12-17,REP-016,NeuroX-75mg,Neurology,Long-term Outcomes,Pre-Meeting Prep,Fully Answered,8.4,7.5,1,5,HCP-0492
MSL-003722,2025-12-17,REP-016,NeuroX-75mg,Neurology,Long-term Outcomes,Pre-Meeting Prep,Fully Answered,4.3,9.5,1,4,HCP-0198
MSL-003723,2025-12-17,REP-016,NeuroX-75mg,Neurology,Adverse Events / Safety,Pre-Meeting Prep,Fully Answered,9.5,8.2,1,4,HCP-0297
MSL-003724,2025-12-17,REP-016,NeuroX-75mg,Neurology,Off-label Evidence Request,Pre-Meeting Prep,Partially Answered,11.7,9.4,1,3,HCP-0129
MSL-003725,2025-12-17,REP-016,DrugBeta-50mg,Neurology,Real-World Evidence,Live During HCP Call,Fully Answered,8.0,9.1,1,5,HCP-0188
MSL-003726,2025-12-17,REP-016,DrugBeta-50mg,Neurology,Combination Therapy,Pre-Meeting Prep,Redirected to Medical,17.7,0,0,1,
MSL-003727,2025-12-17,REP-017,DrugBeta-50mg,Immunology,Biomarker Data,Pre-Meeting Prep,Fully Answered,9.4,10.5,1,5,HCP-0480
MSL-003728,2025-12-17,REP-017,DrugBeta-50mg,Immunology,Drug Interactions,Self-Study,Fully Answered,5.6,6.5,0,5,
MSL-003729,2025-12-17,REP-017,DrugAlpha-100mg,Immunology,Combination Therapy,Pre-Meeting Prep,Partially Answered,11.1,14.5,1,3,HCP-0142
MSL-003730,2025-12-17,REP-017,NeuroX-75mg,Immunology,Combination Therapy,Live During HCP Call,Fully Answered,13.6,12.2,1,5,HCP-0029
MSL-003731,2025-12-17,REP-021,DrugBeta-50mg,Rare Disease,Mechanism of Action,Post-Call Follow-up,Fully Answered,6.9,16.6,0,4,
MSL-003732,2025-12-17,REP-021,DrugGamma-200mg,Rare Disease,Guidelines / Protocols,Pre-Meeting Prep,Fully Answered,6.0,13.3,0,5,
MSL-003733,2025-12-17,REP-021,DrugAlpha-100mg,Rare Disease,Patient Selection Criteria,Self-Study,Fully Answered,8.5,16.2,0,5,
MSL-003734,2025-12-18,REP-002,DrugGamma-200mg,Oncology,Patient Selection Criteria,Live During HCP Call,Partially Answered,18.3,13.4,1,3,HCP-0159
MSL-003735,2025-12-18,REP-002,DrugGamma-200mg,Oncology,Off-label Evidence Request,Live During HCP Call,Fully Answered,12.2,9.4,0,5,
MSL-003736,2025-12-18,REP-002,DrugGamma-200mg,Oncology,Drug Interactions,Pre-Meeting Prep,Fully Answered,6.3,16.2,1,5,HCP-0224
MSL-003737,2025-12-18,REP-002,NeuroX-75mg,Oncology,Real-World Evidence,Pre-Meeting Prep,Fully Answered,5.0,8.3,0,5,
MSL-003738,2025-12-18,REP-002,CardioPlus-25mg,Oncology,Clinical Trial Data,Post-Call Follow-up,No Answer Found,29.4,0,0,2,
MSL-003739,2025-12-18,REP-004,CardioPlus-25mg,Cardiology,Clinical Trial Data,Post-Call Follow-up,Fully Answered,12.6,15.1,0,4,
MSL-003740,2025-12-18,REP-004,CardioPlus-25mg,Cardiology,Pharmacokinetics,Pre-Meeting Prep,Partially Answered,12.7,4.8,0,4,
MSL-003741,2025-12-18,REP-004,DrugGamma-200mg,Cardiology,Dosing Guidelines,Pre-Meeting Prep,Fully Answered,10.8,20.7,1,5,HCP-0462
MSL-003742,2025-12-18,REP-004,NeuroX-75mg,Cardiology,Long-term Outcomes,Pre-Meeting Prep,Redirected to Medical,18.3,0,0,1,
MSL-003743,2025-12-18,REP-004,CardioPlus-25mg,Cardiology,Pharmacokinetics,Live During HCP Call,Partially Answered,16.5,19.8,1,3,HCP-0358
MSL-003744,2025-12-18,REP-004,NeuroX-75mg,Cardiology,Pharmacokinetics,Pre-Meeting Prep,Fully Answered,5.9,9.5,1,4,HCP-0495
MSL-003745,2025-12-18,REP-008,DrugGamma-200mg,Immunology,Combination Therapy,Self-Study,Fully Answered,7.6,16.0,0,4,
MSL-003746,2025-12-18,REP-008,NeuroX-75mg,Immunology,Long-term Outcomes,Post-Call Follow-up,Fully Answered,5.1,13.5,0,5,
MSL-003747,2025-12-18,REP-008,NeuroX-75mg,Immunology,Clinical Trial Data,Post-Call Follow-up,Fully Answered,10.3,13.1,0,4,
MSL-003748,2025-12-18,REP-008,CardioPlus-25mg,Immunology,Patient Selection Criteria,Live During HCP Call,Fully Answered,9.1,16.5,1,5,HCP-0044
MSL-003749,2025-12-18,REP-009,NeuroX-75mg,Cardiology,Subgroup Analysis,Pre-Meeting Prep,Redirected to Medical,23.7,0,0,2,
MSL-003750,2025-12-18,REP-009,DrugAlpha-100mg,Cardiology,Subgroup Analysis,Pre-Meeting Prep,Partially Answered,15.8,8.9,1,3,HCP-0493
MSL-003751,2025-12-18,REP-009,DrugAlpha-100mg,Cardiology,Patient Selection Criteria,Live During HCP Call,Fully Answered,8.4,7.9,1,5,HCP-0216
MSL-003752,2025-12-18,REP-010,CardioPlus-25mg,Immunology,Pharmacokinetics,Pre-Meeting Prep,Fully Answered,7.5,15.6,0,5,
MSL-003753,2025-12-18,REP-010,NeuroX-75mg,Immunology,Long-term Outcomes,Pre-Meeting Prep,No Answer Found,20.7,0,0,2,
MSL-003754,2025-12-18,REP-010,DrugGamma-200mg,Immunology,Real-World Evidence,Pre-Meeting Prep,Fully Answered,12.4,16.5,1,5,HCP-0113
MSL-003755,2025-12-18,REP-010,CardioPlus-25mg,Immunology,Clinical Trial Data,Pre-Meeting Prep,Partially Answered,8.1,10.4,1,3,HCP-0485
MSL-003756,2025-12-18,REP-010,DrugAlpha-100mg,Immunology,Real-World Evidence,Pre-Meeting Prep,Fully Answered,8.1,12.1,1,5,HCP-0094
MSL-003757,2025-12-18,REP-010,DrugAlpha-100mg,Immunology,Off-label Evidence Request,Self-Study,Fully Answered,11.0,17.0,0,5,
MSL-003758,2025-12-18,REP-010,DrugGamma-200mg,Immunology,Drug Interactions,Pre-Meeting Prep,Fully Answered,7.5,16.8,0,5,
MSL-003759,2025-12-18,REP-015,CardioPlus-25mg,Oncology,Subgroup Analysis,Post-Call Follow-up,Fully Answered,11.7,3.2,0,5,
MSL-003760,2025-12-18,REP-015,DrugBeta-50mg,Oncology,Combination Therapy,Post-Call Follow-up,Fully Answered,8.7,20.6,0,4,
MSL-003761,2025-12-18,REP-016,DrugAlpha-100mg,Neurology,Combination Therapy,Live During HCP Call,Fully Answered,6.8,20.3,1,4,HCP-0044
MSL-003762,2025-12-18,REP-016,DrugAlpha-100mg,Neurology,Real-World Evidence,Post-Call Follow-up,Fully Answered,9.7,8.7,0,5,
MSL-003763,2025-12-18,REP-016,DrugAlpha-100mg,Neurology,Mechanism of Action,Live During HCP Call,Fully Answered,10.7,9.2,1,5,HCP-0155
MSL-003764,2025-12-18,REP-016,DrugAlpha-100mg,Neurology,Patient Selection Criteria,Post-Call Follow-up,Fully Answered,12.5,12.2,0,5,
MSL-003765,2025-12-18,REP-017,DrugBeta-50mg,Immunology,Biomarker Data,Live During HCP Call,Redirected to Medical,24.7,0,0,3,
MSL-003766,2025-12-18,REP-017,CardioPlus-25mg,Immunology,Mechanism of Action,Post-Call Follow-up,Fully Answered,7.4,14.9,0,5,
MSL-003767,2025-12-18,REP-017,DrugGamma-200mg,Immunology,Mechanism of Action,Live During HCP Call,No Answer Found,29.4,0,0,1,
MSL-003768,2025-12-18,REP-021,DrugGamma-200mg,Rare Disease,Long-term Outcomes,Pre-Meeting Prep,Fully Answered,9.6,10.7,1,5,HCP-0228
MSL-003769,2025-12-18,REP-021,NeuroX-75mg,Rare Disease,Dosing Guidelines,Pre-Meeting Prep,Fully Answered,10.9,5.0,1,5,HCP-0395
MSL-003770,2025-12-18,REP-021,CardioPlus-25mg,Rare Disease,Biomarker Data,Live During HCP Call,No Answer Found,26.8,0,0,3,
MSL-003771,2025-12-18,REP-021,NeuroX-75mg,Rare Disease,Adverse Events / Safety,Pre-Meeting Prep,Partially Answered,17.6,17.8,1,4,HCP-0288
MSL-003772,2025-12-19,REP-002,DrugAlpha-100mg,Oncology,Patient Selection Criteria,Post-Call Follow-up,Partially Answered,9.1,6.0,0,4,
MSL-003773,2025-12-19,REP-002,CardioPlus-25mg,Oncology,Combination Therapy,Self-Study,Fully Answered,9.5,18.6,0,5,
MSL-003774,2025-12-19,REP-002,NeuroX-75mg,Oncology,Drug Interactions,Self-Study,Partially Answered,14.5,7.3,0,3,
MSL-003775,2025-12-19,REP-002,DrugGamma-200mg,Oncology,Subgroup Analysis,Pre-Meeting Prep,No Answer Found,13.7,0,0,1,
MSL-003776,2025-12-19,REP-004,CardioPlus-25mg,Cardiology,Subgroup Analysis,Post-Call Follow-up,Fully Answered,9.2,15.0,0,5,
MSL-003777,2025-12-19,REP-004,CardioPlus-25mg,Cardiology,Dosing Guidelines,Post-Call Follow-up,Fully Answered,9.4,21.5,0,5,
MSL-003778,2025-12-19,REP-008,DrugAlpha-100mg,Immunology,Drug Interactions,Post-Call Follow-up,Fully Answered,10.2,17.5,0,4,
MSL-003779,2025-12-19,REP-008,DrugGamma-200mg,Immunology,Clinical Trial Data,Post-Call Follow-up,Fully Answered,6.6,11.6,0,4,
MSL-003780,2025-12-19,REP-008,NeuroX-75mg,Immunology,Dosing Guidelines,Post-Call Follow-up,Fully Answered,8.2,13.2,0,5,
MSL-003781,2025-12-19,REP-008,NeuroX-75mg,Immunology,Long-term Outcomes,Pre-Meeting Prep,Fully Answered,8.1,17.5,1,5,HCP-0393
MSL-003782,2025-12-19,REP-008,CardioPlus-25mg,Immunology,Competitor Comparison,Post-Call Follow-up,Fully Answered,10.9,9.1,0,4,
MSL-003783,2025-12-19,REP-008,DrugBeta-50mg,Immunology,Dosing Guidelines,Self-Study,Partially Answered,21.8,14.2,0,3,
MSL-003784,2025-12-19,REP-009,DrugAlpha-100mg,Cardiology,Dosing Guidelines,Self-Study,Fully Answered,9.7,11.6,0,4,
MSL-003785,2025-12-19,REP-009,DrugGamma-200mg,Cardiology,Competitor Comparison,Live During HCP Call,Redirected to Medical,32.4,0,0,2,
MSL-003786,2025-12-19,REP-009,DrugAlpha-100mg,Cardiology,Combination Therapy,Live During HCP Call,Fully Answered,7.8,2,1,5,HCP-0242
MSL-003787,2025-12-19,REP-009,DrugGamma-200mg,Cardiology,Adverse Events / Safety,Self-Study,Fully Answered,7.4,15.8,0,5,
MSL-003788,2025-12-19,REP-009,DrugBeta-50mg,Cardiology,Guidelines / Protocols,Self-Study,Fully Answered,6.7,16.2,0,4,
MSL-003789,2025-12-19,REP-009,NeuroX-75mg,Cardiology,Adverse Events / Safety,Self-Study,Partially Answered,19.2,10.2,0,4,
MSL-003790,2025-12-19,REP-009,DrugBeta-50mg,Cardiology,Subgroup Analysis,Pre-Meeting Prep,No Answer Found,32.6,0,0,1,
MSL-003791,2025-12-19,REP-010,DrugGamma-200mg,Immunology,Subgroup Analysis,Post-Call Follow-up,No Answer Found,32.9,0,0,2,
MSL-003792,2025-12-19,REP-015,DrugGamma-200mg,Oncology,Dosing Guidelines,Pre-Meeting Prep,No Answer Found,6.1,0,0,2,
MSL-003793,2025-12-19,REP-016,DrugBeta-50mg,Neurology,Adverse Events / Safety,Self-Study,Partially Answered,14.6,12.7,0,3,
MSL-003794,2025-12-19,REP-016,DrugBeta-50mg,Neurology,Drug Interactions,Self-Study,Fully Answered,9.7,17.2,0,5,
MSL-003795,2025-12-19,REP-016,NeuroX-75mg,Neurology,Dosing Guidelines,Post-Call Follow-up,Fully Answered,6.8,8.2,0,4,
MSL-003796,2025-12-19,REP-016,DrugBeta-50mg,Neurology,Subgroup Analysis,Post-Call Follow-up,Partially Answered,17.8,8.3,0,3,
MSL-003797,2025-12-19,REP-016,NeuroX-75mg,Neurology,Combination Therapy,Live During HCP Call,Fully Answered,12.5,14.6,1,5,HCP-0059
MSL-003798,2025-12-19,REP-016,DrugGamma-200mg,Neurology,Real-World Evidence,Pre-Meeting Prep,No Answer Found,29.4,0,0,1,
MSL-003799,2025-12-19,REP-017,CardioPlus-25mg,Immunology,Dosing Guidelines,Self-Study,Fully Answered,8.6,5.2,0,5,
MSL-003800,2025-12-19,REP-017,DrugBeta-50mg,Immunology,Combination Therapy,Post-Call Follow-up,Partially Answered,10.0,6.7,0,4,
MSL-003801,2025-12-19,REP-017,DrugAlpha-100mg,Immunology,Drug Interactions,Post-Call Follow-up,Redirected to Medical,25.8,0,0,1,
MSL-003802,2025-12-19,REP-017,DrugBeta-50mg,Immunology,Patient Selection Criteria,Pre-Meeting Prep,Partially Answered,21.5,13.3,1,2,HCP-0316
MSL-003803,2025-12-19,REP-017,DrugGamma-200mg,Immunology,Combination Therapy,Pre-Meeting Prep,Fully Answered,9.1,18.8,1,5,HCP-0219
MSL-003804,2025-12-19,REP-017,DrugGamma-200mg,Immunology,Off-label Evidence Request,Post-Call Follow-up,Fully Answered,11.9,9.8,0,5,
MSL-003805,2025-12-19,REP-021,NeuroX-75mg,Rare Disease,Adverse Events / Safety,Post-Call Follow-up,Fully Answered,8.7,10.7,0,5,
MSL-003806,2025-12-19,REP-021,DrugGamma-200mg,Rare Disease,Pharmacokinetics,Pre-Meeting Prep,Fully Answered,9.1,12.0,1,5,HCP-0173
MSL-003807,2025-12-19,REP-021,DrugGamma-200mg,Rare Disease,Off-label Evidence Request,Live During HCP Call,No Answer Found,22.1,0,0,2,
MSL-003808,2025-12-19,REP-021,CardioPlus-25mg,Rare Disease,Guidelines / Protocols,Pre-Meeting Prep,No Answer Found,21.3,0,0,2,
MSL-003809,2025-12-19,REP-021,DrugGamma-200mg,Rare Disease,Guidelines / Protocols,Self-Study,No Answer Found,25.7,0,0,3,
MSL-003810,2025-12-22,REP-002,NeuroX-75mg,Oncology,Long-term Outcomes,Pre-Meeting Prep,Redirected to Medical,24.5,0,0,2,
MSL-003811,2025-12-22,REP-002,CardioPlus-25mg,Oncology,Clinical Trial Data,Live During HCP Call,No Answer Found,7.3,0,0,1,
MSL-003812,2025-12-22,REP-004,DrugBeta-50mg,Cardiology,Competitor Comparison,Live During HCP Call,Fully Answered,5.8,15.6,1,5,HCP-0351
MSL-003813,2025-12-22,REP-008,DrugGamma-200mg,Immunology,Dosing Guidelines,Live During HCP Call,Fully Answered,12.3,12.7,1,5,HCP-0076
MSL-003814,2025-12-22,REP-008,CardioPlus-25mg,Immunology,Guidelines / Protocols,Post-Call Follow-up,Fully Answered,9.2,12.0,0,5,
MSL-003815,2025-12-22,REP-008,DrugBeta-50mg,Immunology,Dosing Guidelines,Pre-Meeting Prep,Partially Answered,19.3,9.6,1,3,HCP-0486
MSL-003816,2025-12-22,REP-009,DrugBeta-50mg,Cardiology,Long-term Outcomes,Pre-Meeting Prep,Partially Answered,19.0,6.6,1,3,HCP-0197
MSL-003817,2025-12-22,REP-009,CardioPlus-25mg,Cardiology,Long-term Outcomes,Self-Study,Fully Answered,7.9,16.1,0,5,
MSL-003818,2025-12-22,REP-009,NeuroX-75mg,Cardiology,Real-World Evidence,Post-Call Follow-up,Fully Answered,10.9,7.7,0,5,
MSL-003819,2025-12-22,REP-010,DrugGamma-200mg,Immunology,Subgroup Analysis,Live During HCP Call,Fully Answered,10.2,7.5,1,4,HCP-0046
MSL-003820,2025-12-22,REP-010,CardioPlus-25mg,Immunology,Drug Interactions,Live During HCP Call,Fully Answered,8.5,10.9,1,5,HCP-0217
MSL-003821,2025-12-22,REP-010,DrugBeta-50mg,Immunology,Dosing Guidelines,Pre-Meeting Prep,Fully Answered,6.8,13.6,0,4,
MSL-003822,2025-12-22,REP-010,NeuroX-75mg,Immunology,Off-label Evidence Request,Live During HCP Call,Fully Answered,5.3,17.0,1,4,HCP-0443
MSL-003823,2025-12-22,REP-010,DrugGamma-200mg,Immunology,Clinical Trial Data,Live During HCP Call,No Answer Found,25.1,0,0,2,
MSL-003824,2025-12-22,REP-010,DrugGamma-200mg,Immunology,Competitor Comparison,Pre-Meeting Prep,Partially Answered,13.6,17.3,0,4,
MSL-003825,2025-12-22,REP-015,DrugAlpha-100mg,Oncology,Mechanism of Action,Live During HCP Call,Fully Answered,6.5,11.0,1,5,HCP-0252
MSL-003826,2025-12-22,REP-015,DrugGamma-200mg,Oncology,Dosing Guidelines,Live During HCP Call,Fully Answered,5.0,2.5,1,4,HCP-0163
MSL-003827,2025-12-22,REP-016,DrugGamma-200mg,Neurology,Off-label Evidence Request,Self-Study,Fully Answered,7.7,14.9,0,5,
MSL-003828,2025-12-22,REP-016,CardioPlus-25mg,Neurology,Dosing Guidelines,Self-Study,Fully Answered,3.3,3.3,0,5,
MSL-003829,2025-12-22,REP-017,DrugBeta-50mg,Immunology,Off-label Evidence Request,Live During HCP Call,Fully Answered,8.5,11.2,1,5,HCP-0188
MSL-003830,2025-12-22,REP-017,DrugGamma-200mg,Immunology,Guidelines / Protocols,Self-Study,Partially Answered,14.8,11.5,0,4,
MSL-003831,2025-12-22,REP-017,DrugGamma-200mg,Immunology,Real-World Evidence,Post-Call Follow-up,Fully Answered,10.2,15.7,0,5,
MSL-003832,2025-12-22,REP-017,CardioPlus-25mg,Immunology,Competitor Comparison,Post-Call Follow-up,Fully Answered,12.3,13.1,0,4,
MSL-003833,2025-12-22,REP-017,DrugAlpha-100mg,Immunology,Guidelines / Protocols,Pre-Meeting Prep,Partially Answered,14.7,15.5,1,2,HCP-0134
MSL-003834,2025-12-22,REP-017,CardioPlus-25mg,Immunology,Competitor Comparison,Self-Study,Fully Answered,8.8,5.0,0,5,
MSL-003835,2025-12-22,REP-021,DrugBeta-50mg,Rare Disease,Mechanism of Action,Live During HCP Call,Fully Answered,6.2,22.3,0,5,
